[[(0,00) -1,98	14,00	12,02 (5,00)	5,16	3,81	0,00], [(0,00) -10,98	22,00	11,02 (0,00)	4,85	1,15	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	3,11	0,00]]
[[(0,00) -1,98	14,00	12,02 (5,00)	5,16	3,81	0,00], [(0,00) -10,98	22,00	11,02 (0,00)	4,85	1,15	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	2,34	0,00]]
[[(0,00) -1,98	14,00	12,02 (5,00)	5,16	3,81	0,00], [(0,00) -10,98	21,00	10,02 (0,00)	4,88	1,96	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	2,29	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (4,00)	4,76	0,40	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,65	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	0,40	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	4,66	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	0,40	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	4,66	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	0,40	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	3,90	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	0,40	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	4,67	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	0,40	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	4,67	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	0,40	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	4,67	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	0,40	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	3,91	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	0,40	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	3,91	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	0,40	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	3,16	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	4,68	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	4,68	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	4,68	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	4,68	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	3,17	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	3,17	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	0,40	0,00], [(0,00) -4,98	21,00	16,02 (0,00)	4,71	2,38	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	4,69	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	4,69	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	4,69	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	4,69	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	4,69	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	3,18	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	3,18	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	3,18	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	2,39	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	2,39	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	0,40	0,00], [(0,00) -3,98	20,00	16,02 (0,00)	4,73	1,59	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (3,00)	4,78	0,36	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	3,89	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (2,00)	4,78	0,36	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	3,90	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (2,00)	4,78	0,36	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	3,90	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (2,00)	4,78	0,36	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	3,13	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	0,36	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	3,91	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	0,36	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	3,91	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	0,36	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	3,91	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	0,36	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	3,14	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	0,36	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	3,14	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	0,36	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	2,40	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	3,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	3,15	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	3,15	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	3,15	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	2,41	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	2,41	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	0,36	0,00], [(0,00) -4,98	21,00	16,02 (0,00)	4,71	1,62	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (2,00)	4,81	1,12	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	3,12	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (1,00)	4,81	1,12	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	3,13	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (1,00)	4,81	1,12	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	3,13	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (1,00)	4,81	1,12	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	2,37	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	1,12	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	3,14	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	1,12	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	3,14	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	1,12	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	3,14	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	1,12	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	2,38	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	1,12	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	2,38	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	1,12	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	1,63	0,00]]
[[(0,00) -1,98	14,00	12,02 (4,00)	5,16	3,81	0,00], [(0,00) -9,98	21,00	11,02 (1,00)	4,84	1,92	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	2,32	0,00]]
