0,1552	21,9251	
0,3345	22,6137	
0,173	22,8837	
0,173	22,8837	
0,1753	22,8793	
0,1777	22,6967	
0,5263	23,2458	
0,3421	23,5609	
0,3421	23,5609	
0,3448	23,5557	
0,1683	23,8232	
0,1683	23,8232	
0,1683	23,8232	
0,1709	23,8187	
0,1709	23,8187	
0,1734	23,8138	
0,3425	23,3448	
0,1927	23,642	
0,1927	23,642	
0,1948	23,6371	
0,1541	23,4343	
0,7275	23,8179	
0,5212	24,1804	
0,5212	24,1804	
0,5242	24,1743	
0,3221	24,4853	
0,3221	24,4853	
0,3221	24,4853	
0,325	24,4801	
0,325	24,4801	
0,3279	24,4744	
0,1244	24,7347	
0,1244	24,7347	
0,1244	24,7347	
0,1244	24,7347	
0,1273	24,7301	
0,1273	24,7301	
0,1273	24,7301	
0,1301	24,7253	
0,1301	24,7253	
0,133	24,7196	
0,5151	23,934	
0,3473	24,2771	
0,3473	24,2771	
0,3497	24,2714	
0,1865	24,5636	
0,1865	24,5636	
0,1865	24,5636	
0,1888	24,5587	
0,1888	24,5587	
0,1911	24,5533	
0,2992	24,0387	
0,1701	24,3631	
0,1701	24,3631	
0,1718	24,3578	
0,1247	24,0817	
0,9341	24,3279	
0,7071	24,7388	
0,7071	24,7388	
0,7104	24,7319	
0,4829	25,0882	
0,4829	25,0882	
0,4829	25,0882	
0,4862	25,0822	
0,4862	25,0822	
0,4895	25,0756	
0,2553	25,3768	
0,2553	25,3768	
0,2553	25,3768	
0,2553	25,3768	
0,2585	25,3716	
0,2585	25,3716	
0,2585	25,3716	
0,2617	25,3659	
0,2617	25,3659	
0,2651	25,3593	
0,1008	25,5163	
0,1008	25,5163	
0,1008	25,5163	
0,1008	25,5163	
0,1008	25,5163	
0,1004	25,5152	
0,1004	25,5152	
0,1004	25,5152	
0,1004	25,5152	
0,10	25,5138	
0,10	25,5138	
0,10	25,5138	
0,0996	25,5118	
0,0996	25,5118	
0,0992	25,5091	
0,6918	24,4614	
0,5076	24,8518	
0,5076	24,8518	
0,5101	24,8453	
0,3266	25,1813	
0,3266	25,1813	
0,3266	25,1813	
0,3293	25,1756	
0,3293	25,1756	
0,3318	25,1695	
0,1444	25,4504	
0,1444	25,4504	
0,1444	25,4504	
0,1444	25,4504	
0,1471	25,4455	
0,1471	25,4455	
0,1471	25,4455	
0,1497	25,4402	
0,1497	25,4402	
0,1523	25,434	
0,4473	24,5818	
0,3055	24,9525	
0,3055	24,9525	
0,3074	24,9464	
0,1669	25,2628	
0,1669	25,2628	
0,1669	25,2628	
0,1689	25,2575	
0,1689	25,2575	
0,1708	25,2518	
0,1884	24,6941	
0,1376	24,9981	
0,1376	24,9981	
0,1386	24,9925	
0,0722	24,6498	
1,1411	24,7751	
0,8961	25,234	
0,8961	25,234	
0,8996	25,2263	
0,6478	25,6285	
0,6478	25,6285	
0,6478	25,6285	
0,6515	25,6217	
0,6515	25,6217	
0,655	25,6142	
0,3898	25,9576	
0,3898	25,9576	
0,3898	25,9576	
0,3898	25,9576	
0,3934	25,9516	
0,3934	25,9516	
0,3934	25,9516	
0,397	25,9451	
0,397	25,9451	
0,4007	25,9375	
0,113	26,2158	
0,113	26,2158	
0,113	26,2158	
0,113	26,2158	
0,113	26,2158	
0,1132	26,2138	
0,1132	26,2138	
0,1132	26,2138	
0,1132	26,2138	
0,1168	26,2082	
0,1168	26,2082	
0,1168	26,2082	
0,1205	26,2017	
0,1205	26,2017	
0,1242	26,1942	
0,1193	26,0786	
0,1193	26,0786	
0,1193	26,0786	
0,1193	26,0786	
0,1193	26,0786	
0,1193	26,0786	
0,119	26,0778	
0,119	26,0778	
0,119	26,0778	
0,119	26,0778	
0,119	26,0778	
0,1186	26,0767	
0,1186	26,0767	
0,1186	26,0767	
0,1186	26,0767	
0,1182	26,0751	
0,1182	26,0751	
0,1182	26,0751	
0,1178	26,0728	
0,1178	26,0728	
0,1173	26,0699	
0,8686	24,9259	
0,6701	25,3635	
0,6701	25,3635	
0,6728	25,3562	
0,47	25,7368	
0,47	25,7368	
0,47	25,7368	
0,473	25,7304	
0,473	25,7304	
0,4757	25,7234	
0,2637	26,0447	
0,2637	26,0447	
0,2637	26,0447	
0,2637	26,0447	
0,2668	26,0391	
0,2668	26,0391	
0,2668	26,0391	
0,2697	26,033	
0,2697	26,033	
0,2726	26,0259	
0,1115	26,2155	
0,1115	26,2155	
0,1115	26,2155	
0,1115	26,2155	
0,1115	26,2155	
0,111	26,2141	
0,111	26,2141	
0,111	26,2141	
0,111	26,2141	
0,1106	26,2122	
0,1106	26,2122	
0,1106	26,2122	
0,1101	26,2096	
0,1101	26,2096	
0,1096	26,206	
0,5951	25,0619	
0,4425	25,4791	
0,4425	25,4791	
0,4445	25,4722	
0,2893	25,832	
0,2893	25,832	
0,2893	25,832	
0,2915	25,826	
0,2915	25,826	
0,2935	25,8194	
0,1578	26,0944	
0,1578	26,0944	
0,1578	26,0944	
0,1578	26,0944	
0,1591	26,0903	
0,1591	26,0903	
0,1591	26,0903	
0,1606	26,0854	
0,1606	26,0854	
0,1624	26,079	
0,3047	25,1902	
0,1996	25,5868	
0,1996	25,5868	
0,2008	25,5803	
0,1479	25,8657	
0,1479	25,8657	
0,1479	25,8657	
0,149	25,8606	
0,149	25,8606	
0,1502	25,8543	
0,1064	25,2089	
0,0837	25,55	
0,0837	25,55	
0,085	25,543	
0,0483	25,0756	
1,3432	25,16	
1,0834	25,6649	
1,0834	25,6649	
1,0871	25,6564	
0,8132	26,1035	
0,8132	26,1035	
0,8132	26,1035	
0,8171	26,0959	
0,8171	26,0959	
0,8209	26,0875	
0,5254	26,473	
0,5254	26,473	
0,5254	26,473	
0,5254	26,473	
0,5294	26,4662	
0,5294	26,4662	
0,5294	26,4662	
0,5334	26,4589	
0,5334	26,4589	
0,5375	26,4503	
0,2066	26,7694	
0,2066	26,7694	
0,2066	26,7694	
0,2066	26,7694	
0,2066	26,7694	
0,2107	26,7633	
0,2107	26,7633	
0,2107	26,7633	
0,2107	26,7633	
0,2147	26,7568	
0,2147	26,7568	
0,2147	26,7568	
0,2188	26,7494	
0,2188	26,7494	
0,223	26,7409	
0,1331	26,6902	
0,1331	26,6902	
0,1331	26,6902	
0,1331	26,6902	
0,1331	26,6902	
0,1331	26,6902	
0,1327	26,6892	
0,1327	26,6892	
0,1327	26,6892	
0,1327	26,6892	
0,1327	26,6892	
0,1323	26,6879	
0,1323	26,6879	
0,1323	26,6879	
0,1323	26,6879	
0,1319	26,686	
0,1319	26,686	
0,1319	26,686	
0,1314	26,6835	
0,1314	26,6835	
0,1308	26,6801	
0,1466	26,3586	
0,1466	26,3586	
0,1466	26,3586	
0,1466	26,3586	
0,1466	26,3586	
0,1466	26,3586	
0,1463	26,3578	
0,1463	26,3578	
0,1463	26,3578	
0,1463	26,3578	
0,1463	26,3578	
0,146	26,3566	
0,146	26,3566	
0,146	26,3566	
0,146	26,3566	
0,1456	26,3548	
0,1456	26,3548	
0,1456	26,3548	
0,1452	26,3525	
0,1452	26,3525	
0,1448	26,3494	
1,0409	25,3272	
0,831	25,8105	
0,831	25,8105	
0,8338	25,8024	
0,6136	26,227	
0,6136	26,227	
0,6136	26,227	
0,6168	26,2198	
0,6168	26,2198	
0,6198	26,2119	
0,3839	26,5738	
0,3839	26,5738	
0,3839	26,5738	
0,3839	26,5738	
0,3873	26,5674	
0,3873	26,5674	
0,3873	26,5674	
0,3905	26,5606	
0,3905	26,5606	
0,3936	26,5525	
0,1447	26,8338	
0,1447	26,8338	
0,1447	26,8338	
0,1447	26,8338	
0,1447	26,8338	
0,1462	26,8301	
0,1462	26,8301	
0,1462	26,8301	
0,1462	26,8301	
0,148	26,8256	
0,148	26,8256	
0,148	26,8256	
0,1502	26,8198	
0,1502	26,8198	
0,1531	26,8122	
0,1346	26,7455	
0,1346	26,7455	
0,1346	26,7455	
0,1346	26,7455	
0,1346	26,7455	
0,1346	26,7455	
0,1341	26,7445	
0,1341	26,7445	
0,1341	26,7445	
0,1341	26,7445	
0,1341	26,7445	
0,1336	26,7431	
0,1336	26,7431	
0,1336	26,7431	
0,1336	26,7431	
0,1331	26,741	
0,1331	26,741	
0,1331	26,741	
0,1325	26,7382	
0,1325	26,7382	
0,1319	26,7345	
0,7389	25,4782	
0,5777	25,9407	
0,5777	25,9407	
0,5798	25,933	
0,4115	26,3359	
0,4115	26,3359	
0,4115	26,3359	
0,414	26,3291	
0,414	26,3291	
0,4161	26,3216	
0,2399	26,6583	
0,2399	26,6583	
0,2399	26,6583	
0,2399	26,6583	
0,2425	26,6523	
0,2425	26,6523	
0,2425	26,6523	
0,2449	26,6459	
0,2449	26,6459	
0,2472	26,6384	
0,1372	26,8218	
0,1372	26,8218	
0,1372	26,8218	
0,1372	26,8218	
0,1372	26,8218	
0,1385	26,8181	
0,1385	26,8181	
0,1385	26,8181	
0,1385	26,8181	
0,14	26,8137	
0,14	26,8137	
0,14	26,8137	
0,1422	26,8074	
0,1422	26,8074	
0,1449	26,7996	
0,4174	25,6219	
0,3069	26,0632	
0,3069	26,0632	
0,3081	26,0559	
0,206	26,4239	
0,206	26,4239	
0,206	26,4239	
0,2081	26,4171	
0,2081	26,4171	
0,2101	26,4093	
0,1553	26,6592	
0,1553	26,6592	
0,1553	26,6592	
0,1553	26,6592	
0,1564	26,6545	
0,1564	26,6545	
0,1564	26,6545	
0,1577	26,6489	
0,1577	26,6489	
0,1592	26,6415	
0,1493	25,6913	
0,1226	26,0783	
0,1226	26,0783	
0,1234	26,0709	
0,1019	26,3893	
0,1019	26,3893	
0,1019	26,3893	
0,1036	26,3825	
0,1036	26,3825	
0,1054	26,3745	
0,0548	25,5735	
0,0558	25,9613	
0,0558	25,9613	
0,054	25,9562	
0,0261	25,3555	
1,5348	25,4835	
1,2638	26,0308	
1,2638	26,0308	
1,2676	26,0215	
0,9746	26,5109	
0,9746	26,5109	
0,9746	26,5109	
0,9788	26,5025	
0,9788	26,5025	
0,9828	26,4933	
0,6589	26,9191	
0,6589	26,9191	
0,6589	26,9191	
0,6589	26,9191	
0,6633	26,9116	
0,6633	26,9116	
0,6633	26,9116	
0,6676	26,9034	
0,6676	26,9034	
0,672	26,894	
0,3022	27,2494	
0,3022	27,2494	
0,3022	27,2494	
0,3022	27,2494	
0,3022	27,2494	
0,3067	27,2426	
0,3067	27,2426	
0,3067	27,2426	
0,3067	27,2426	
0,3111	27,2354	
0,3111	27,2354	
0,3111	27,2354	
0,3157	27,2271	
0,3157	27,2271	
0,3203	27,2176	
0,1485	27,2282	
0,1485	27,2282	
0,1485	27,2282	
0,1485	27,2282	
0,1485	27,2282	
0,1485	27,2282	
0,148	27,2271	
0,148	27,2271	
0,148	27,2271	
0,148	27,2271	
0,148	27,2271	
0,1475	27,2256	
0,1475	27,2256	
0,1475	27,2256	
0,1475	27,2256	
0,147	27,2235	
