[[(0,00) -1,98	20,00	18,02 (12,00)	4,71	1,19	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	4,60	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	8,09	0,00]]
[[(0,00) -1,98	20,00	18,02 (12,00)	4,71	1,19	0,00], [(0,00) -11,98	22,00	10,02 (0,00)	4,89	3,82	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,06	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (3,00)	4,80	5,38	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	9,63	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	5,38	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	9,64	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	5,38	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	9,64	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	5,38	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	8,88	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	5,38	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	9,65	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	5,38	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	9,65	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	5,38	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	9,65	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	5,38	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	8,89	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	5,38	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	8,89	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	5,38	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	8,14	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	9,66	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	9,66	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	9,66	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	9,66	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,90	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,90	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,90	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	8,15	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	8,15	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	5,38	0,00], [(0,00) -4,98	21,00	16,02 (0,00)	4,71	7,37	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (2,00)	4,82	4,62	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,87	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (1,00)	4,82	4,62	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,88	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (1,00)	4,82	4,62	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,88	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (1,00)	4,82	4,62	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	8,12	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,62	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,89	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,62	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,89	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,62	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,89	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,62	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	8,13	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,62	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	8,13	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,62	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	7,38	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	22,00	11,02 (1,00)	4,85	3,85	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,10	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	22,00	11,02 (0,00)	4,85	3,85	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,11	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	22,00	11,02 (0,00)	4,85	3,85	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,11	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	22,00	11,02 (0,00)	4,85	3,85	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	7,35	0,00]]
[[(0,00) -1,98	20,00	18,02 (11,00)	4,71	1,19	0,00], [(0,00) -10,98	21,00	10,02 (0,00)	4,88	3,05	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,30	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (4,00)	4,76	5,41	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	9,65	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	5,41	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	9,67	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	5,41	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	9,67	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	5,41	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	8,90	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	5,41	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	9,68	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	5,41	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	9,68	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	5,41	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	9,68	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	5,41	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	8,91	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	5,41	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	8,91	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	5,41	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	8,16	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	9,68	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	9,68	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	9,68	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	9,68	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,92	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,92	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,92	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	8,17	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	8,17	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	5,41	0,00], [(0,00) -4,98	21,00	16,02 (0,00)	4,71	7,39	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	9,69	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	9,69	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	9,69	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	9,69	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	9,69	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	8,93	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	8,93	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	8,93	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	8,93	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	8,18	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	8,18	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	8,18	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	7,40	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	7,40	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	5,41	0,00], [(0,00) -3,98	20,00	16,02 (0,00)	4,73	6,59	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (3,00)	4,78	4,64	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,89	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (2,00)	4,78	4,64	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,90	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (2,00)	4,78	4,64	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,90	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (2,00)	4,78	4,64	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	8,14	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	4,64	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,91	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	4,64	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,91	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	4,64	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,91	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	4,64	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	8,15	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	4,64	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	8,15	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (1,00)	4,78	4,64	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	7,40	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	8,92	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	8,92	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	8,92	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	8,92	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,16	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,16	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	8,16	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	7,41	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	7,41	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	23,00	13,02 (0,00)	4,78	4,64	0,00], [(0,00) -4,98	21,00	16,02 (0,00)	4,71	6,63	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (2,00)	4,81	3,88	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,13	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (1,00)	4,81	3,88	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,14	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (1,00)	4,81	3,88	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,14	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (1,00)	4,81	3,88	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	7,38	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	3,88	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,15	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	3,88	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,15	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	3,88	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,15	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	3,88	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	7,39	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	3,88	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	7,39	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	22,00	12,02 (0,00)	4,81	3,88	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	6,64	0,00]]
[[(0,00) -1,98	20,00	18,02 (10,00)	4,71	1,19	0,00], [(0,00) -9,98	21,00	11,02 (1,00)	4,84	3,08	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,33	0,00]]
