40
-14.9998995791	-1.25392158215	14	-38.3897880549	-38.0853297359	-37.7738433256	-37.4657383008	-37.1584819776	-36.8501686191	-36.5443593029	-36.2368346753	-35.9257600511	-35.6200368199	-35.3123623695	-35.0050519734	-34.6954209464	-34.3895642366	-34.0810219651	-33.7736088229	-33.4671246591	-33.162576235	-32.8476419363	-32.5398052278	-32.2365020638	-31.9265148854	-31.6246480294	-31.3166946336	-31.0032561097	-30.6960113669	-30.3901671966	-30.0780982479	-29.7782732788	-29.4670302617	-29.160560088	-28.8495566173	-28.5432814292	-28.2367056867	-27.9251049497	-27.6188222227	-27.3123596084	-27.0057159466	-26.7005678336	-26.3931116934	-22.8851241845	-22.6558795732	-22.4135014905	-22.168383195	-21.9181728931	-21.6618942109	-21.4037388645	-21.1407396107	-20.873331602	-20.6118654877	-20.3499441305	-20.0910030143	-19.8332030433	-19.5827924473	-19.3330195569	-19.0876777202	-18.84596089	-18.6073968452	-18.3584068377	-18.1151242951	-17.8728285934	-17.6185009367	-17.3659628683	-17.1011041254	-16.8269186061	-16.560815962	-16.3063948007	-16.0660811857	-15.869886183	-15.7055891589	-15.5962039003	-15.5307417796	-15.5059626473	-15.4944734259	-15.4656561931	-15.4078404897	-15.3014702711	-15.1406612791	-14.9259969086	-14.6552908393	4.83898398902	4.85518071282	4.87412651921	4.8921573761	4.91028176825	4.92877313348	4.9473930596	4.94020819619	4.96042444479	4.98061641971	5.00111260016	4.99549045433	5.04289367478	5.03643474575	5.08288983644	5.07612668566	5.09535438191	5.11389750773	5.10583151549	5.12390465416	5.14167835019	5.15982372846	5.17906580335	5.19978213053	5.19581159364	5.22031818025	5.24642470373	5.2728369251	5.29758782609	5.31880676406	5.35962738217	5.34794416898	5.35474534722	5.3556686465	5.32894966247	5.35649699067	5.36359686127	5.36446999826	5.37722944887	5.38533853521	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-13.9993482159	-0.180555177104	14	-37.3893864894	-37.0798502743	-36.7705029775	-36.4637966442	-36.1573684255	-35.8551791651	-35.5447194638	-35.2361722387	-34.9349228976	-34.6206795156	-34.3121684919	-34.0046244008	-33.6955202772	-33.3882633782	-33.0865520913	-32.7737054114	-32.4679863673	-32.1570203389	-31.8497269776	-31.5468894281	-31.2398611112	-30.9299395195	-30.6202220055	-30.3129824006	-30.0090444259	-29.6959391845	-29.3890009503	-29.0781148176	-28.7802835524	-28.4657790355	-28.1572292807	-27.855000908	-27.5411693411	-27.2331469283	-26.9284680047	-26.61951951	-26.3137915311	-26.0084155017	-25.6998173319	-25.3920395006	-21.8083620795	-21.5719552706	-21.3297789081	-21.0842655644	-20.8332261839	-20.5815403762	-20.3172890976	-20.0519000537	-19.7929706679	-19.5216019549	-19.2574210687	-18.9967500031	-18.7378843044	-18.4843820822	-18.2396502952	-17.9869944548	-17.744082036	-17.4971025658	-17.253744739	-17.0134832256	-16.7655612676	-16.5095367539	-16.2475358411	-15.9819436913	-15.715902779	-15.4425278339	-15.1853154183	-14.9439225197	-14.7466158918	-14.5747542454	-14.4576091564	-14.3939262018	-14.3535815743	-14.3322283466	-14.3022296519	-14.234521989	-14.1229891328	-13.9590105349	-13.7379257315	-13.4654299018	4.86518242038	4.87931555284	4.89615639142	4.91227163528	4.92864602987	4.94543253983	4.96267526896	4.95404074054	4.972854809	4.99201516993	5.0114288644	5.00468197562	5.0511726902	5.04369708533	5.08924569087	5.08159153589	5.09997773908	5.11779225243	5.10884388806	5.12620518272	5.14340700323	5.16103778131	5.17991867615	5.20031336925	5.19600525968	5.22037390029	5.24631203226	5.27244529871	5.29678699082	5.31732598452	5.35648203199	5.34328570296	5.3484535142	5.34766108963	5.31929344762	5.34551254501	5.35160882793	5.35139159714	5.36403867415	5.37246665459	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-12.9999609481	0.835255565057	14	-36.3976222059	-36.0796377076	-35.7732540742	-35.4697280163	-35.163987539	-34.8486783074	-34.544957342	-34.2352670074	-33.9270973001	-33.6201813861	-33.3124898227	-33.0037680803	-32.6971033217	-32.3872594339	-32.0826987573	-31.774620852	-31.4662255129	-31.157541342	-30.84966425	-30.5445692493	-30.2376466714	-29.9268579145	-29.6182998506	-29.3154497203	-29.0061411608	-28.6962868466	-28.3888365193	-28.08442868	-27.7770243789	-27.4669540112	-27.1632818947	-26.848734206	-26.5406289924	-26.2335992509	-25.9311858662	-25.6214488555	-25.3147600566	-25.0046415251	-24.6959668787	-24.3901979699	-20.7834179798	-20.5375031938	-20.2973073426	-20.0540564951	-19.8028283736	-19.5371963856	-19.278910492	-19.0116238494	-18.7450165888	-18.4802154687	-18.2160619499	-17.9533814651	-17.6960756691	-17.4390605606	-17.1905042105	-16.941588475	-16.6949337705	-16.4491456034	-16.2041036621	-15.9604917312	-15.7116268787	-15.4537288362	-15.1919583502	-14.9298970487	-14.6576676443	-14.38668888	-14.127980578	-13.8917938986	-13.6832230208	-13.5135288131	-13.3982985157	-13.318710368	-13.2799719954	-13.2552763962	-13.2233380926	-13.1510659886	-13.0354117287	-12.8642242755	-12.6413858186	-12.3699470646	4.88605302205	4.89854049613	4.9136762412	4.92823251132	4.94320606753	4.95893649044	4.97490783502	4.96512400434	4.98305584767	5.00119639736	5.01974092622	5.01212089979	5.05787520967	5.04960984728	5.09454126193	5.08608662889	5.10383597597	5.12100364172	5.11143268349	5.12828954141	5.14504414141	5.16230143336	5.18090345072	5.20110219213	5.19669344377	5.22099388819	5.24688052588	5.27281692707	5.29684204222	5.31671399081	5.35456306086	5.3400273428	5.34357995775	5.34114727073	5.31126675172	5.33631740384	5.34159532217	5.34069883576	5.35345795627	5.36244571547	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-11.9996334105	1.95233857612	14	-35.390679884	-35.0822410578	-34.7722065211	-34.4646202993	-34.1578592128	-33.8519247379	-33.5436153324	-33.238046199	-32.9332659628	-32.6201151898	-32.3097816435	-32.0025263378	-31.6975345777	-31.3908480008	-31.0843432489	-30.7726095054	-30.4644383216	-30.1587781002	-29.8574532437	-29.542189351	-29.2365369773	-28.9270985758	-28.6199619213	-28.3170595404	-28.0013082224	-27.6979620339	-27.3878657709	-27.0812390136	-26.7777712317	-26.4636572992	-26.1627222146	-25.8506239616	-25.544650314	-25.2333330405	-24.929445758	-24.6199701256	-24.3127128961	-24.0033465699	-23.6965927644	-23.3928073251	-19.6861574403	-19.4473985929	-19.2013165973	-18.9519389965	-18.6978076825	-18.4397960557	-18.1752899074	-17.9105812123	-17.6458392743	-17.3732446777	-17.1048431994	-16.8419368539	-16.5845060979	-16.3287306769	-16.0762021088	-15.8214986345	-15.5728444964	-15.3278122337	-15.087046663	-14.831026696	-14.5812920605	-14.3227580693	-14.0606086443	-13.796885523	-13.5167080705	-13.2506672722	-12.9874150196	-12.7464816264	-12.5382882574	-12.3596579224	-12.2406911796	-12.1554931244	-12.1096910014	-12.0710533561	-12.0283396613	-11.9480809394	-11.8251300217	-11.6496659476	-11.4254319007	-11.1543858211	4.89866485608	4.90935315903	4.92306590668	4.93631359778	4.95005241879	4.96448447226	4.97945838624	4.9685722747	4.98556970977	5.00291176422	5.0206660736	5.01218726782	5.05723678531	5.04814640727	5.09242912166	5.08324443863	5.10030542978	5.1167963539	5.10652554699	5.12285671604	5.13908122943	5.15587354658	5.17409237492	5.19400288394	5.18934914986	5.21343614535	5.23912571583	5.26479223438	5.28834323964	5.30754726617	5.34364959147	5.32760409896	5.32950270279	5.3253668237	5.29383659317	5.31749399006	5.32165430876	5.31947479394	5.33193362211	5.34099349133	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-10.9997806932	2.8826275379	14	-34.3937422332	-34.0841138558	-33.7755752504	-33.467413454	-33.1569656741	-32.8525664787	-32.5449233895	-32.2363099675	-31.9242675198	-31.6262905877	-31.3133788327	-31.0060871193	-30.6949867925	-30.3907319665	-30.082128089	-29.7776306902	-29.4636759039	-29.157324193	-28.8495789398	-28.542549745	-28.2400808929	-27.9303091431	-27.6201094579	-27.3098614571	-27.0088057101	-26.7029174483	-26.3908259159	-26.0778804275	-25.7746936253	-25.4689195324	-25.165158724	-24.8496788212	-24.5445373468	-24.2385380486	-23.926035411	-23.6232614186	-23.3113503057	-23.004066686	-22.6957961732	-22.3892589997	-18.7201448631	-18.4807048013	-18.2365621101	-17.9869896589	-17.729480267	-17.473264473	-17.2096289196	-16.9420411428	-16.6701840869	-16.4129215624	-16.1420918032	-15.8793185793	-15.6159730465	-15.3628489223	-15.1084601627	-14.8612461468	-14.6070836623	-14.3616335057	-14.114713412	-13.8671719982	-13.6208225262	-13.3621103553	-13.0969861184	-12.8259427587	-12.5604584957	-12.29187621	-12.0266974196	-11.7796685353	-11.5722187215	-11.4026613929	-11.2819970483	-11.1949185518	-11.1516454497	-11.1201021347	-11.0704139731	-10.9982318355	-10.871585167	-10.6987790519	-10.473218179	-10.1992088905	4.91255271303	4.92206922756	4.93468342482	4.94696060257	4.95984828874	4.97347205594	4.98771645893	4.97615381009	4.99261850026	5.00929996751	5.02656048745	5.0175651469	5.06223665556	5.05264902499	5.09655394821	5.08687905396	5.1035748681	5.11970132405	5.10910493332	5.12510949357	5.14109846573	5.15775479584	5.17593555221	5.19590724598	5.19131283457	5.21556708961	5.24137737535	5.26705335819	5.29037259565	5.30893913284	5.34436675502	5.32709829404	5.32750476268	5.32185260372	5.28901096872	5.31172532017	5.31536439377	5.31318646312	5.32605434563	5.33603580693	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-9.99983054544	3.93080459497	14	-33.3915862937	-33.0785220286	-32.7719554149	-32.4661694644	-32.1581855261	-31.849070746	-31.5460315723	-31.2384270956	-30.9275042488	-30.6192320528	-30.3137173292	-30.0052216962	-29.6949709639	-29.3885666266	-29.0831122143	-28.7783467423	-28.4658237008	-28.1590539507	-27.8516709685	-27.5423184016	-27.2357641875	-26.9299651278	-26.6167422793	-26.3151615205	-26.006974987	-25.6982089066	-25.389449819	-25.0821409509	-24.7749392614	-24.4625979884	-24.1568106942	-23.8516930416	-23.5470240887	-23.2366187524	-22.9261284758	-22.6208860849	-22.3120821674	-22.0040685884	-21.6985595675	-21.3881605536	-17.678782724	-17.4347580744	-17.191507303	-16.9432951862	-16.6873119829	-16.4254966144	-16.1656352445	-15.8982489045	-15.6267157588	-15.3583426079	-15.0940741469	-14.8292146788	-14.5657868991	-14.30952463	-14.0572434281	-13.8086668994	-13.5547936124	-13.3077621348	-13.0600310418	-12.8090071286	-12.5574527418	-12.3016641494	-12.0325440162	-11.7692815643	-11.4958299545	-11.2234955372	-10.9606219901	-10.7178901688	-10.5046227979	-10.3260508866	-10.2001645919	-10.11946948	-10.0721841343	-10.0314721361	-9.97921452636	-9.90043542309	-9.77351072719	-9.59738468301	-9.3728074964	-9.09397335793	4.91838794884	4.9268032175	4.9383593748	4.94965320109	4.9616463037	4.97451702209	4.98800513613	4.97571428244	4.99154993875	5.00771894902	5.02437546853	5.01480810149	5.05897880522	5.04884445048	5.09225203226	5.08204227226	5.09822282075	5.11386902141	5.10278597192	5.11837466908	5.1340009032	5.15033382476	5.1682763984	5.18805768411	5.18335602988	5.20753397324	5.23322564982	5.25866742627	5.28160172876	5.29951574747	5.33365724063	5.31496624906	5.31383404217	5.30655431413	5.27220964697	5.29367504547	5.29640948242	5.29343937633	5.30618563957	5.31643959804	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-8.99949775926	4.93422038554	14	-32.3887777652	-32.0811132135	-31.773894721	-31.4676766642	-31.1624946793	-30.8491961899	-30.5423363328	-30.2345406114	-29.9252537933	-29.6208991726	-29.314580929	-29.0057387888	-28.6988797661	-28.3895969246	-28.0833287649	-27.7763922374	-27.4657103033	-27.1569003597	-26.8525781692	-26.5419142271	-26.2351618814	-25.9289699359	-25.6212012049	-25.3115576142	-25.0015542059	-24.6967945058	-24.3957309633	-24.08112437	-23.7711082726	-23.469245401	-23.1565524653	-22.8532760903	-22.5425897761	-22.2330545218	-21.9274792105	-21.6198367451	-21.3158404881	-21.0096974689	-20.697171875	-20.3913581472	-16.6676562616	-16.4286375486	-16.1843459283	-15.9353287798	-15.6817814155	-15.41541741	-15.1513795334	-14.8834577027	-14.6132063576	-14.348389079	-14.0829423515	-13.817346456	-13.5568991822	-13.2973328105	-13.0437892783	-12.7925726649	-12.5400573651	-12.2904873337	-12.0453141518	-11.7924722448	-11.5402197851	-11.2835517299	-11.0194204706	-10.7476456443	-10.4719402303	-10.203157542	-9.94745934167	-9.69683686358	-9.47999275157	-9.31092115024	-9.17692026732	-9.09658580646	-9.04159217898	-8.99999589156	-8.95090909352	-8.86814470017	-8.74466758515	-8.56927546784	-8.33681141419	-8.06197696658	4.92307815429	4.93052009969	4.94124259429	4.95177688327	4.96305324677	4.97530898825	4.98824918103	4.97540623765	4.99074835864	5.00644699141	5.02268041026	5.01266962942	5.0564380068	5.04588194625	5.08891482549	5.07829051191	5.09406925038	5.10934079819	5.09787731718	5.11314465555	5.12849570307	5.14461692635	5.16240765874	5.18213455167	5.17741013467	5.20159160434	5.2272337065	5.25256324116	5.27516632026	5.29244038482	5.32561219571	5.30563858576	5.30302117479	5.29423740976	5.25849981629	5.27889306703	5.28090685309	5.27746451581	5.29024999314	5.30096679825	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-7.99918538407	5.98112507569	14	-31.3891733581	-31.0805300888	-30.7722815408	-30.4677659029	-30.1648514714	-29.8510481421	-29.5399562062	-29.2345074378	-28.9299284014	-28.6195075102	-28.3133374768	-28.0063107919	-27.6980358592	-27.3934278686	-27.0779020093	-26.7706729227	-26.479071006	-26.1594221975	-25.8460684051	-25.5424785644	-25.2384126397	-24.9246025627	-24.6189887724	-24.3155665553	-24.0071135869	-23.6956219669	-23.3882485335	-23.0819514749	-22.7721282652	-22.4665275767	-22.1540204362	-21.8529849956	-21.5431173473	-21.2344100821	-20.9272779747	-20.6244068895	-20.3103042712	-20.0048688851	-19.6987546792	-19.38847221	-15.6345178392	-15.3935391316	-15.1472945127	-14.8991188459	-14.6470428983	-14.3794172573	-14.1104355252	-13.8441788937	-13.5779602905	-13.306385885	-13.0403741569	-12.7758439922	-12.5131897515	-12.2574521225	-11.9937683775	-11.7413282296	-11.5069102772	-11.2455216672	-10.9903214677	-10.7435682166	-10.4930534679	-10.2278700953	-9.96506878103	-9.69876579703	-9.4238987273	-9.14764253348	-8.88477236121	-8.6413086498	-8.42312520815	-8.24821566573	-8.1116617033	-8.03021401063	-7.97220390533	-7.92739686511	-7.8728407078	-7.79139514684	-7.65485040728	-7.47797420862	-7.25043283884	-6.97031644242	4.92325138299	4.92984556745	4.93978945997	4.94959325853	4.96020655974	4.97185046013	4.98425720682	4.97086462858	4.98571424083	5.00098369259	5.01677794511	5.00630258608	5.04966968632	5.03863655861	5.08128623243	5.07020772226	5.08549281766	5.10037428313	5.08850739854	5.10337726843	5.11838093027	5.13421780926	5.15176835563	5.17131231338	5.1664431069	5.19052273781	5.21604077725	5.24109568727	5.26328687804	5.27988992507	5.31184733034	5.29058630136	5.28650287418	5.27620261318	5.23904298375	5.25829730607	5.25935292768	5.25515532556	5.26775815498	5.27861882966	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-6.99932010587	6.88735483575	14	-30.3922773797	-30.0860676382	-29.7734923007	-29.4699953585	-29.154047193	-28.8577293336	-28.5416060916	-28.2430468833	-27.9301340168	-27.6186497188	-27.3125309013	-27.0062611004	-26.6973571019	-26.3898067153	-26.0832000198	-25.7720189224	-25.466693708	-25.1570765163	-24.8526028124	-24.5422278421	-24.2365627387	-23.930646218	-23.6209663214	-23.3097424592	-23.0060497459	-22.7036294329	-22.3918894123	-22.0796697612	-21.7773712321	-21.4650551534	-21.1578951302	-20.8455696703	-20.548545556	-20.2400478438	-19.9225643867	-19.6202679842	-19.3178686341	-19.0029387209	-18.6952364684	-18.3872691349	-14.6930127883	-14.4556214045	-14.2060902712	-13.9598638808	-13.6955572594	-13.4461533463	-13.1727697158	-12.9139857057	-12.6399789727	-12.367900431	-12.102516169	-11.8393586202	-11.5767442723	-11.3187942708	-11.0647975655	-10.8092269546	-10.5619580506	-10.3114648459	-10.0660105337	-9.81330417919	-9.56196246666	-9.30534550596	-9.03903852323	-8.76538544182	-8.49566379607	-8.22888743727	-7.96220851105	-7.71372551693	-7.50444721295	-7.32491745715	-7.19655664733	-7.10742437382	-7.06641570023	-7.0261503522	-6.96535261846	-6.88800837973	-6.76598706733	-6.58149508736	-6.3534071414	-6.07580240676	4.92826355294	4.93428379974	4.94374674286	4.95310472961	4.96336830225	4.97460735374	4.98672515102	4.97304331156	4.98768683661	5.00275195227	5.01835723754	5.00768696807	5.05088787654	5.03967535843	5.08213232446	5.07087937586	5.08603899334	5.1007298253	5.08870557813	5.10348204413	5.11843806873	5.13427395483	5.15191701883	5.17162931831	5.1669702673	5.1912809496	5.21699107867	5.24213806098	5.26416131387	5.28032553432	5.3119537239	5.28967113938	5.28433484633	5.2727482528	5.23449986078	5.25298171648	5.25376926956	5.2498561476	5.26294087132	5.27477853424	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
-6.00003102274	8.02672920978	14	-29.3904508651	-29.0857110709	-28.7804351006	-28.4622695725	-28.1556358059	-27.855456787	-27.5428730171	-27.2377651283	-26.9285175289	-26.618985124	-26.31489317	-26.0058376416	-25.6947683444	-25.3919076377	-25.0823985294	-24.7742055034	-24.4659433897	-24.1651440502	-23.8486817186	-23.5420785738	-23.2318605974	-22.9275131014	-22.6196193484	-22.3179372608	-22.0062633491	-21.6979112284	-21.3900842784	-21.0831626783	-20.7760732061	-20.463254285	-20.1574934083	-19.8498902336	-19.5443018276	-19.2353672704	-18.9277083941	-18.6208331627	-18.3113655891	-18.0056524346	-17.6983177564	-17.3926349685	-13.6019037644	-13.3637119557	-13.1193837356	-12.8565477615	-12.5998033104	-12.3449153019	-12.0735821166	-11.8068342551	-11.5351117061	-11.2635775293	-10.9987644025	-10.7312835599	-10.4648654628	-10.2098565113	-9.95110614027	-9.69657079393	-9.44432949479	-9.20057092516	-8.94105531753	-8.69008264243	-8.43224456347	-8.17541166035	-7.90928530396	-7.64375445811	-7.36473898515	-7.09065974877	-6.82622147495	-6.58073040217	-6.36340759165	-6.17882857786	-6.04581317428	-5.9538849409	-5.895689416	-5.84595899719	-5.78630932975	-5.69671589	-5.56139821526	-5.38153077915	-5.1508842411	-4.87422858416	4.92014856216	4.92537065844	4.93406484724	4.94277151269	4.95235724374	4.96300713594	4.97454365426	4.96031416851	4.97442839982	4.98897310116	5.00406369414	4.99286405627	5.03556824796	5.02379866506	5.06573853997	5.05391243173	5.068521444	5.08263505855	5.07006552508	5.08429720999	5.09873135948	5.11406795309	5.13123603239	5.15050164151	5.14542001226	5.16932425827	5.19459859111	5.21921849041	5.24062433084	5.25601894082	5.28597803848	5.26237686223	5.25560957058	5.24255744362	5.20284651121	5.21997808839	5.21952109861	5.21413238351	5.22645925088	5.23764424076	1560.713	1559.794	1559.04	1558.187	1557.433	1556.613	1555.858	1555.038	1554.153	1553.398	1552.578	1551.758	1550.971	1550.02	1549.397	1548.61	1547.822	1547.002	1546.182	1545.395	1544.608	1543.788	1543.001	1542.214	1541.426	1540.639	1539.852	1538.966	1538.278	1537.425	1536.638	1535.883	1535.096	1534.342	1533.587	1532.8	1532.013	1531.226	1530.438	1529.651
