1560.713	0.266613431111
1559.794	0.340960940563
1559.04	0.418575926882
1558.187	0.495365793076
1557.433	0.585180411515
1556.613	0.66664087244
1555.858	0.750057017182
1555.038	0.841794073294
1554.153	0.924203106667
1553.398	1.01677608288
1552.578	1.10647579976
1551.758	1.18948432708
1550.971	1.27812846999
1550.02	1.35737608666
1549.397	1.44008494353
1548.61	1.51822147146
1547.822	1.59904696599
1547.002	1.68854670845
1546.182	1.76376675412
1545.395	1.8430823302
1544.608	1.92616422774
1543.788	2.01204562024
1543.001	2.09708362559
1542.214	2.18333662034
1541.426	2.27709788636
1540.639	2.36542425551
1539.852	2.44957115872
1538.966	2.5304106034
1538.278	2.59552556409
1537.425	2.64797273507
1536.638	2.68447485001
1535.883	2.69925428456
1535.096	2.70593364243
1534.342	2.70188089846
1533.587	2.70801956415
1532.8	2.71924632046
1532.013	2.7554631351
1531.226	2.80921279159
1530.438	2.87977072308
1529.651	2.97069277156
