1560.713	-17.2811796788
1559.794	-17.2435765656
1559.04	-17.1960093284
1558.187	-17.1542066546
1557.433	-17.0951100624
1556.613	-17.0399641178
1555.858	-16.9820098414
1555.038	-16.919411838
1554.153	-16.8517675291
1553.398	-16.7918982186
1552.578	-16.7241809435
1551.758	-16.6710515609
1550.971	-16.6105832257
1550.02	-16.5557672666
1549.397	-16.50288848
1548.61	-16.4563502881
1547.822	-16.4077813292
1547.002	-16.3621808034
1546.182	-16.3213747479
1545.395	-16.2743416259
1544.608	-16.2218506521
1543.788	-16.1672799185
1543.001	-16.1137311882
1542.214	-16.0506618458
1541.426	-15.9761838497
1540.639	-15.9107948827
1539.852	-15.8529911867
1538.966	-15.8215988889
1538.278	-15.8064169929
1537.425	-15.8351687177
1536.638	-15.9019585743
1535.883	-16.0096990165
1535.096	-16.1520928077
1534.342	-16.3075674706
1533.587	-16.4586215458
1532.8	-16.570438306
1532.013	-16.6437492565
1531.226	-16.6642269347
1530.438	-16.6400217456
1529.651	-16.5724167642
