1560.713	2.02147174421
1559.794	1.83394245531
1559.04	1.66486818746
1558.187	1.48025240706
1557.433	1.29114681036
1556.613	1.10643390318
1555.858	0.917608406275
1555.038	0.72952761605
1554.153	0.540431341917
1553.398	0.348528212553
1552.578	0.151544394564
1551.758	-0.0353347514564
1550.971	-0.220493204183
1550.02	-0.407946258851
1549.397	-0.597752262026
1548.61	-0.782290467298
1547.822	-0.960388471229
1547.002	-1.13791360945
1546.182	-1.32733535582
1545.395	-1.50538859703
1544.608	-1.69538489047
1543.788	-1.87795709838
1543.001	-2.06991459812
1542.214	-2.25860801114
1541.426	-2.44823165223
1540.639	-2.64230414049
1539.852	-2.83023908822
1538.966	-3.01325358368
1538.278	-3.18171114442
1537.425	-3.3373412308
1536.638	-3.47546817566
1535.883	-3.59771097823
1535.096	-3.71015644178
1534.342	-3.80960993298
1533.587	-3.91995314348
1532.8	-4.04062785144
1532.013	-4.17742749631
1531.226	-4.33349276462
1530.438	-4.51108490264
1529.651	-4.69829087026
