0,0003	22,9749
0,3321	27,0419
0,3134	27,0373
0,1884	27,0063
0,0003	23,5726
0,0004	24,3890
0,0026	24,9478
0,0004	24,6548
0,1620	26,9722
0,1412	26,9372
0,1655	26,9824
0,1869	26,9888
0,1332	26,8791
0,1165	26,8573
0,0633	26,5968
0,0793	26,6297
0,0049	25,1125
0,0025	24,7706
0,0058	25,1792
0,0133	25,5464
0,1106	26,7864
0,1032	26,7228
0,0437	26,4330
0,0223	25,8120
0,0131	25,3896
0,0536	26,4504
0,0088	25,2816
0,0342	26,2583
0,0176	25,6301
0,0304	26,1611
0,0137	25,5780
0,0586	26,5043
0,0917	26,6868
0,0997	26,6890
0,0197	25,7364
0,1137	26,8507
0,0231	25,8679
0,0247	25,9147
0,0100	25,3290
0,0248	26,0132
0,0128	25,3839
0,1125	26,7930
0,0286	26,0525
0,0290	26,1397
0,0290	26,0594
0,0595	26,5625
0,0250	26,0171
0,0564	26,4593
0,1345	26,9179
0,0371	26,3107
0,0021	24,7554
0,0352	26,2746
0,0399	26,3928
0,0007	24,7054
0,0058	25,1267
0,0012	24,7150
0,0179	25,6755
0,0188	25,7220
0,0183	25,6825
0,0239	25,9014
0,0624	26,5712
0,0382	26,3267
0,0394	26,3574
0,0868	26,6749
0,1362	26,9244
0,0432	26,3934
0,0809	26,6358
0,0610	26,5676
0,1377	26,9294
0,0096	25,3215
0,0436	26,3987
0,0902	26,6839
0,1028	26,6984
0,0823	26,6405
0,0398	26,3638
0,0095	25,2928
0,1634	26,9768
0,0845	26,6462
0,1391	26,9329
0,1009	26,6932
0,0852	26,6718
0,0834	26,6439
0,0847	26,6677
0,0547	26,4544
0,1645	26,9801
0,1402	26,9354
0,0887	26,6802
0,0378	26,3210
0,1019	26,6963
0,0346	26,2653
0,0556	26,4573
0,0054	25,1206
0,0193	25,7302
0,0295	26,1474
0,0887	26,6822
0,0244	25,9090
0,1878	26,9999
0,1875	26,9950
0,0092	25,2880
0,0299	26,1532
