0,3203	21,6015	|	23	27	26	27	26	26	25	27	11	6	9	8	8	7	9	1	
0,1625	3,3764	|	18	26	27	27	27	27	27	27	17	15	8	9	8	4	0	1	
0,1698	4,0755	|	18	26	27	27	27	27	27	27	17	15	8	8	7	5	1	1	
0,3218	21,7084	|	23	27	25	27	26	27	26	27	10	6	9	8	9	8	9	1	
0,1690	3,9689	|	18	26	27	27	27	27	27	27	17	15	8	8	8	3	0	1	
0,1681	3,9136	|	18	26	27	27	27	27	27	27	17	15	8	8	8	4	0	1	
0,2729	20,0089	|	23	27	27	27	27	27	27	27	14	6	8	9	8	9	9	1	
0,2198	13,4291	|	18	27	27	27	27	27	26	26	16	10	2	6	7	7	8	1	
0,3269	21,7605	|	23	27	25	27	26	27	25	27	10	6	9	8	9	7	9	1	
0,2263	15,1858	|	18	27	27	27	27	27	26	27	17	1	8	7	7	8	9	1	
0,2845	20,6731	|	23	27	27	27	27	27	27	27	12	7	9	9	8	9	9	1	
0,1544	2,2177	|	18	27	27	27	27	27	27	27	17	17	8	9	8	3	0	1	
0,1676	3,8081	|	18	26	27	27	27	27	27	27	17	15	8	9	6	5	0	1	
0,2323	15,6574	|	18	27	27	27	27	27	27	27	16	2	8	8	8	7	10	1	
0,1940	10,2886	|	18	27	27	27	27	27	27	27	17	9	9	8	7	0	11	1	
0,1620	3,2047	|	18	26	27	27	27	27	27	27	17	15	8	9	9	2	0	1	
0,3155	21,5512	|	23	27	26	27	26	26	26	27	11	6	9	8	8	8	9	1	
0,2498	17,8178	|	23	27	27	27	27	27	26	27	19	1	8	9	8	8	9	1	
0,1615	3,1700	|	18	26	27	27	27	27	27	27	17	15	9	8	8	2	0	1	
0,3449	22,0179	|	23	27	24	27	26	27	25	26	9	6	9	8	9	7	8	1	
0,3147	21,5212	|	23	27	26	27	27	26	25	27	11	6	9	9	8	7	9	1	
0,2635	19,0577	|	23	27	27	27	27	27	27	27	15	6	8	9	8	9	9	1	
0,1584	2,8874	|	18	26	27	27	27	27	27	27	17	15	9	8	9	2	0	1	
0,2107	12,7958	|	18	27	27	27	27	27	27	27	17	9	2	8	7	7	8	1	
0,2700	19,7237	|	23	27	27	27	27	27	27	27	14	6	10	7	8	9	9	1	
0,1861	9,4065	|	18	27	27	27	27	27	27	27	17	9	9	9	9	4	1	1	
0,3265	21,7601	|	23	27	25	27	27	26	25	27	10	6	9	9	8	7	9	1	
0,1928	10,1389	|	18	27	27	27	27	27	27	27	17	9	9	8	8	1	8	1	
0,2596	18,5063	|	23	27	27	27	27	27	26	27	18	1	9	8	9	8	10	1	
0,1664	3,7282	|	18	26	27	27	27	27	27	27	17	14	9	9	8	4	0	1	
0,1582	2,8639	|	18	27	27	27	27	27	27	27	17	16	9	8	9	3	0	1	
0,1852	9,2978	|	18	27	27	27	27	27	27	27	17	9	9	9	9	5	3	1	
0,2836	20,6509	|	23	27	27	27	27	27	27	27	13	5	10	8	9	9	9	1	
0,2483	17,7848	|	23	27	27	27	27	27	27	27	19	1	8	9	8	9	9	1	
0,1793	5,1991	|	18	27	27	27	27	27	27	27	17	15	8	8	8	3	0	1	
0,2618	18,6675	|	23	27	27	27	27	27	27	27	15	5	11	8	8	8	9	1
