1560.713	-24.0233447075
1559.794	-24.0285396247
1559.04	-24.0233455355
1558.187	-24.0199349801
1557.433	-24.0233889468
1556.613	-24.0226219066
1555.858	-24.0253897117
1555.038	-24.0258201564
1554.153	-24.0232347458
1553.398	-24.0220440191
1552.578	-24.0217005599
1551.758	-24.028147966
1550.971	-24.0251055882
1550.02	-24.0291971205
1549.397	-24.0221601095
1548.61	-24.0234077697
1547.822	-24.0249377505
1547.002	-24.0240501722
1546.182	-24.0240861439
1545.395	-24.0290805756
1544.608	-24.0270806892
1543.788	-24.0226234399
1543.001	-24.0246752503
1542.214	-24.0250609489
1541.426	-24.0209797954
1540.639	-24.0241415179
1539.852	-24.0250426184
1538.966	-24.0219939261
1538.278	-24.0248008442
1537.425	-24.023890276
1536.638	-24.020422061
1535.883	-24.0281957581
1535.096	-24.0242346791
1534.342	-24.0244435047
1533.587	-24.0252977597
1532.8	-24.0224585068
1532.013	-24.0230043021
1531.226	-24.0232788307
1530.438	-24.0245229168
1529.651	-24.0229902384
