0,0487	5600,0000	|	-13	19	20	20	22	16	16	16	20	19	17	16	17	21	21	19	16	14	15	17	18	
0,0199	1800,0000	|	-19	24	16	19	15	14	16	24	20	15	14	16	18	15	22	21	15	14	18	22	15	
0,0248	5750,0000	|	-11	20	19	19	18	17	18	19	15	21	14	17	23	16	18	15	19	17	20	17	20	
0,0627	3600,0000	|	-13	23	16	19	22	15	17	16	15	19	15	15	19	19	20	19	21	17	16	15	21	
0,0310	1400,0000	|	-14	20	17	20	14	14	18	15	20	19	21	16	19	20	19	14	19	22	19	16	20	
0,0751	3700,0000	|	-14	23	15	22	16	16	16	17	21	18	15	17	21	15	15	20	21	15	23	14	18	
0,0534	3050,0000	|	-14	23	19	19	18	18	16	17	16	18	14	16	18	15	17	19	20	18	18	16	23	
0,0517	2400,0000	|	-14	20	17	20	14	14	18	18	20	19	21	17	16	20	19	20	14	19	19	16	19	
0,0828	3950,0000	|	-15	23	17	20	24	15	17	15	16	20	16	17	15	16	22	21	14	14	18	15	21	
0,0858	2200,0000	|	-14	20	20	18	22	17	18	14	15	14	20	15	19	15	21	15	15	22	20	16	24	
0,0167	1300,0000	|	-19	24	17	21	14	19	17	17	15	15	16	17	17	16	21	22	14	18	18	16	19	
0,0114	3600,0000	|	-14	19	19	19	24	15	16	16	16	17	22	16	17	17	20	18	14	14	20	17	23	
0,0278	3300,0000	|	-17	24	16	20	18	20	17	17	15	15	18	17	16	16	22	15	21	18	18	15	15	
0,0970	2500,0000	|	-14	20	15	24	14	18	14	17	19	21	15	18	16	20	18	19	19	14	18	21	20	
0,0293	2400,0000	|	-15	20	19	20	14	17	18	17	15	22	15	14	24	15	20	15	19	14	24	16	21	
0,0979	4600,0000	|	-13	15	22	21	23	14	16	20	15	23	21	17	15	17	15	18	15	14	21	15	24	
0,0207	2200,0000	|	-19	20	18	21	21	17	16	17	20	18	14	17	14	20	19	16	15	15	18	17	19	
0,0937	3500,0000	|	-14	23	17	20	15	21	17	17	21	19	15	16	14	17	17	18	15	14	23	15	24	
0,0670	2200,0000	|	-18	20	19	20	16	21	17	15	20	15	22	16	14	16	21	14	14	14	23	18	19	
0,0942	1600,0000	|	-14	18	19	19	16	16	17	17	18	21	14	16	17	20	16	24	19	18	18	16	23	
0,0449	2700,0000	|	-15	24	18	19	15	18	14	17	21	20	14	16	14	19	18	19	16	14	21	19	21	
0,0425	1800,0000	|	-18	24	15	18	15	14	15	24	20	19	14	17	18	15	21	21	15	14	18	22	15	
0,0893	3800,0000	|	-15	24	19	19	15	14	19	17	17	23	14	16	14	19	21	19	16	14	20	22	14	
0,0989	2300,0000	|	-14	19	17	19	18	22	18	15	20	20	14	17	14	19	15	15	20	14	19	24	21	
0,0457	1600,0000	|	-16	19	19	18	21	16	17	18	19	18	14	16	17	15	18	18	14	21	18	19	23	
0,0767	1400,0000	|	-20	20	17	20	21	22	16	16	15	16	14	16	16	20	18	19	20	14	19	14	19	
0,0336	2800,0000	|	-13	20	16	20	17	19	17	16	20	15	16	19	16	19	20	15	21	17	19	18	21	
0,0493	1300,0000	|	-18	19	18	22	19	16	17	16	15	16	16	16	18	20	18	20	17	14	22	19	18	
0,0772	2400,0000	|	-15	20	15	21	23	15	19	14	18	16	14	17	21	20	22	16	15	15	21	16	20	
0,0812	2650,0000	|	-19	20	18	20	17	18	16	16	20	15	21	16	16	20	20	19	15	17	18	15	15	
0,0003	2200,0000	|	-15	16	17	23	18	16	17	14	22	17	22	17	14	20	16	19	20	15	18	17	22	
0,0301	800,0000	|	-20	15	18	21	23	14	16	20	15	19	21	16	15	18	24	18	15	14	14	15	24	
0,0862	1900,0000	|	-19	24	18	18	17	19	17	15	15	18	16	16	17	19	20	20	14	14	18	19	18	
0,0816	2950,0000	|	-13	23	16	20	16	14	19	17	20	18	14	16	15	19	19	21	18	17	21	22	15	
0,0740	1700,0000	|	-19	20	14	20	17	19	17	17	20	16	20	19	17	20	14	15	21	17	20	16	15	
0,0255	4150,0000	|	-13	20	19	21	16	16	19	16	14	23	14	16	19	21	22	21	14	14	18	16	21	
0,0268	1700,0000	|	-14	23	24	15	14	17	16	16	20	15	14	16	17	15	21	21	23	15	18	19	21	
0,0886	3550,0000	|	-14	19	19	19	19	17	17	16	20	15	14	19	21	19	21	20	15	14	19	17	19	
0,0203	2100,0000	|	-18	20	17	18	16	24	19	15	21	16	14	17	14	20	22	17	15	14	22	16	17	
0,0084	5550,0000	|	-8	18	19	18	19	20	16	17	20	18	15	21	20	16	18	21	14	14	16	23	24	
0,0711	3000,0000	|	-14	23	19	19	14	17	14	16	20	19	14	19	17	19	20	20	17	21	18	18	14	
0,0126	3150,0000	|	-18	24	20	19	17	15	17	16	20	20	14	17	14	15	23	16	14	17	21	19	14	
0,0641	5400,0000	|	-14	24	19	19	21	21	16	16	20	17	17	14	16	16	20	14	14	17	21	15	19	
0,0047	2000,0000	|	-19	19	18	20	19	17	16	17	20	18	14	17	16	20	22	20	14	14	19	16	17	
0,0182	3750,0000	|	-14	24	19	20	15	17	16	17	20	14	19	17	21	14	17	19	16	14	19	16	23	
0,0664	900,0000	|	-19	22	19	19	15	18	19	16	18	14	19	17	14	16	17	19	20	14	20	15	23	
0,0034	5850,0000	|	-14	24	20	20	17	17	18	16	19	23	14	18	18	15	19	18	15	14	18	15	18	
0,0226	1000,0000	|	-18	19	18	18	19	20	17	14	22	15	14	19	14	20	21	18	15	14	18	17	24	
0,0463	2700,0000	|	-18	19	20	23	16	17	19	14	21	18	14	16	17	18	17	14	20	14	21	18	18	
0,0925	1900,0000	|	-19	15	19	20	19	18	20	14	20	21	21	14	15	14	21	18	20	14	21	16	15	
0,0117	5350,0000	|	-14	24	18	18	17	22	17	16	19	18	14	17	21	16	23	19	16	14	14	17	16	
0,0984	2700,0000	|	-19	20	18	20	14	19	18	17	20	22	14	17	24	15	20	20	14	14	15	16	15	
0,0185	1500,0000	|	-18	16	15	22	24	15	15	17	15	21	20	17	16	20	22	15	15	14	20	18	20	
0,0629	4300,0000	|	-14	24	23	21	18	14	16	17	16	18	14	17	16	16	19	20	16	14	21	15	22	
0,0637	1000,0000	|	-17	19	17	18	21	15	17	17	20	18	14	17	17	20	20	19	14	14	18	18	24	
0,0744	2100,0000	|	-18	19	17	22	18	19	15	17	20	17	15	17	14	20	20	16	15	15	23	17	19	
0,0735	500,0000	|	-13	22	17	19	14	15	15	16	19	16	19	20	19	17	17	17	19	19	22	21	21	
0,0880	4100,0000	|	-14	23	20	19	16	17	14	17	20	20	14	19	17	16	21	20	16	14	18	15	21	
0,0339	2400,0000	|	-15	24	19	14	14	21	17	16	15	21	20	16	18	19	20	21	14	14	15	15	24	
0,0538	4750,0000	|	-12	20	20	21	17	22	16	16	14	22	15	16	16	15	18	14	21	21	21	15	21	
0,0069	5000,0000	|	-14	24	17	22	14	18	16	17	19	20	15	17	18	21	21	14	19	15	15	16	18	
0,0272	4100,0000	|	-12	24	15	20	15	17	16	17	20	19	15	19	17	15	22	19	20	14	20	18	18	
0,0306	3800,0000	|	-18	24	17	23	16	18	24	14	14	18	20	15	16	16	21	15	15	14	21	15	15	
0,0992	2500,0000	|	-15	20	17	18	20	17	18	18	21	19	15	15	17	15	20	16	15	15	21	18	23	
