0,0064	1700,0000	|	6	15	24	19	15	17	20	20	20	24	23	16	16	18	24	20	17	20	24	15	23	
0,0139	5750,0000	|	9	16	17	22	20	23	24	21	21	22	20	16	16	18	21	19	19	19	23	18	14	
0,0473	1800,0000	|	8	17	20	19	18	19	16	22	20	24	20	21	15	21	20	21	20	20	17	18	24	
0,0223	5550,0000	|	14	17	23	23	18	18	20	21	22	24	15	22	16	20	15	19	20	21	20	22	19	
0,0147	5700,0000	|	7	19	22	23	16	17	19	20	23	24	20	17	15	18	20	21	15	20	23	15	20	
0,0261	2700,0000	|	7	18	19	23	24	18	19	21	14	24	15	19	15	22	20	15	20	15	23	24	21	
0,0231	6500,0000	|	9	15	23	23	20	17	19	21	23	23	19	17	20	20	20	19	20	14	23	18	15	
0,0951	2500,0000	|	8	16	19	24	21	17	19	19	20	20	20	20	15	24	20	19	21	16	18	18	24	
0,0301	1900,0000	|	7	16	24	23	14	19	15	20	23	23	20	16	15	18	21	18	18	20	24	21	23	
0,0031	2000,0000	|	6	20	20	20	20	17	19	15	20	22	23	16	15	22	19	19	24	23	20	15	20	
0,0394	3700,0000	|	16	15	24	21	20	19	24	21	15	23	23	16	16	20	16	20	19	23	18	21	24	
0,0656	2300,0000	|	7	16	18	23	20	24	18	21	17	18	20	17	16	20	21	18	23	15	21	21	23	
0,0309	4300,0000	|	6	15	24	23	20	17	19	15	20	23	23	16	19	21	19	20	18	15	20	20	20	
0,0111	4550,0000	|	6	16	22	23	23	20	15	21	20	23	15	19	16	14	19	21	20	21	17	22	20	
0,0885	600,0000	|	7	19	21	19	14	17	15	20	23	23	23	16	24	21	20	18	15	20	22	21	23	
0,0530	2500,0000	|	6	14	20	21	20	22	16	23	15	24	20	18	21	18	20	20	23	16	16	18	23	
0,0860	3250,0000	|	8	15	21	23	23	21	15	20	15	24	20	15	19	23	20	19	19	21	19	18	20	
0,0464	1000,0000	|	6	14	19	21	14	22	15	21	23	24	23	17	22	16	20	21	22	18	18	19	23	
0,0279	2250,0000	|	14	14	22	20	19	18	20	20	23	24	20	15	19	21	19	19	20	21	23	21	20	
0,0422	2300,0000	|	9	15	23	21	18	19	19	21	20	19	20	18	18	21	20	19	19	19	23	21	19	
0,0921	4750,0000	|	9	15	20	24	20	21	19	18	19	23	19	16	20	20	23	19	20	14	24	18	18	
0,0344	2300,0000	|	9	15	20	21	20	16	20	20	20	24	23	18	19	21	20	16	20	14	24	21	20	
0,0377	4550,0000	|	7	18	19	20	22	18	24	21	19	20	20	16	20	15	17	20	19	16	17	24	23	
0,0026	3950,0000	|	9	15	23	23	16	15	20	22	23	24	24	16	18	20	20	20	15	14	24	18	20	
0,0707	5400,0000	|	15	22	21	20	20	15	20	20	23	20	23	15	21	21	17	19	19	19	17	24	20	
0,0834	5850,0000	|	6	19	19	24	19	19	19	18	20	24	20	14	19	20	24	15	20	19	19	15	20	
0,0605	2100,0000	|	7	14	21	18	15	24	20	22	23	24	20	16	14	17	20	20	17	20	23	19	23	
0,0618	3700,0000	|	16	18	18	21	20	19	24	20	20	23	23	15	18	20	19	16	16	23	21	20	24	
0,0292	2700,0000	|	6	14	20	21	23	17	19	21	20	20	20	19	18	21	15	19	19	22	23	18	19	
0,0106	3500,0000	|	9	14	20	23	21	16	20	21	20	23	23	19	17	21	18	15	20	22	23	15	20	
0,0535	4350,0000	|	6	14	22	23	20	17	19	20	20	24	20	18	14	19	20	18	20	21	23	15	20	
0,0243	1600,0000	|	4	15	19	19	19	21	19	24	18	23	16	17	14	21	18	21	19	23	22	22	18	
0,0163	4400,0000	|	16	16	24	24	20	16	20	19	19	23	23	21	19	21	19	20	15	15	19	21	23	
0,0870	2600,0000	|	5	16	23	23	15	18	20	22	20	23	15	19	18	15	15	23	20	22	18	22	20	
0,0894	3300,0000	|	14	17	17	23	21	18	20	21	20	23	23	17	19	20	18	20	23	15	19	22	20	
0,0183	3200,0000	|	17	18	19	19	20	19	24	19	20	24	23	15	18	21	19	20	16	23	19	20	24	
0,0898	6550,0000	|	9	17	24	22	21	18	20	18	20	24	20	20	16	15	16	21	22	19	19	22	15	
0,0086	2900,0000	|	9	18	21	19	20	16	20	20	20	23	23	16	16	18	24	20	16	20	23	15	23	
0,0937	5100,0000	|	6	16	19	22	19	19	20	21	20	24	20	19	18	20	22	15	20	18	19	15	20	
0,0688	5550,0000	|	6	17	21	23	17	23	16	21	23	23	19	16	17	19	21	18	18	16	16	19	23	
0,0333	2450,0000	|	9	15	19	24	21	14	20	20	23	24	20	15	16	18	20	19	19	21	23	18	23	
0,0481	5950,0000	|	9	16	19	23	19	23	20	22	19	24	21	16	19	19	18	19	18	16	23	15	20	
0,0963	2600,0000	|	8	21	20	23	15	21	20	20	14	22	22	17	18	14	21	20	20	18	22	22	20	
0,0652	3850,0000	|	14	17	23	23	18	18	19	19	22	24	15	23	14	23	15	19	21	22	20	22	19	
0,0076	3050,0000	|	10	19	19	23	20	18	20	20	14	24	23	16	16	19	20	20	20	23	23	15	20	
0,0586	3500,0000	|	5	14	20	20	20	17	20	21	23	24	20	15	21	21	15	19	16	22	24	15	19	
0,0389	3600,0000	|	9	15	23	20	20	16	20	20	20	24	23	18	18	21	21	18	16	14	23	21	20	
0,0690	2900,0000	|	6	18	20	14	19	20	24	21	19	20	24	24	21	15	17	17	18	15	17	24	20	
0,0665	5650,0000	|	9	19	19	23	20	17	19	23	18	24	23	17	16	18	20	19	14	22	23	15	20	
0,0631	4800,0000	|	10	17	22	22	21	16	19	21	20	20	20	22	14	22	16	20	21	20	21	22	15	
0,0828	2700,0000	|	3	14	20	20	20	15	19	21	23	24	23	16	14	21	20	18	18	22	20	18	19	
0,0078	6000,0000	|	6	19	23	20	20	16	20	19	20	24	23	18	16	21	19	20	15	14	24	15	19	
0,0863	2450,0000	|	11	15	20	23	20	21	20	20	14	24	23	16	15	19	20	20	20	19	23	22	20	
0,0019	2600,0000	|	11	17	20	24	18	20	20	21	15	24	20	16	15	20	18	21	21	18	22	24	20	
0,0286	2250,0000	|	9	16	19	20	20	17	20	23	20	24	20	16	14	21	20	19	22	22	15	23	21	
0,0448	2600,0000	|	7	14	24	24	15	16	20	20	19	24	23	14	18	21	19	20	22	18	20	18	20	
0,0712	4900,0000	|	7	18	20	24	18	15	21	21	23	20	20	17	16	21	19	20	15	19	17	24	20	
0,0824	5800,0000	|	9	17	23	23	17	19	20	21	22	24	19	16	16	22	21	21	14	14	19	18	23	
0,0033	2100,0000	|	7	16	23	21	14	16	20	22	20	24	20	16	20	21	20	21	15	23	17	22	19	
0,0336	5000,0000	|	10	18	21	23	17	22	15	20	22	24	20	16	20	15	21	21	15	20	23	15	23	
0,0166	3550,0000	|	14	17	16	24	23	15	23	20	20	22	24	18	20	16	22	18	21	17	18	22	20	
0,0912	2000,0000	|	6	20	23	21	14	19	20	20	20	22	19	16	15	16	16	23	23	18	20	21	23	
0,0015	2200,0000	|	9	17	22	20	20	17	19	23	15	22	20	20	15	21	20	19	20	20	18	21	23	
0,0178	4350,0000	|	6	19	20	23	20	14	19	19	20	24	20	14	20	22	19	16	20	23	20	15	20	
0,0762	3100,0000	|	9	21	19	19	15	18	20	22	23	24	19	16	16	19	21	19	19	19	23	19	20	
0,0172	1100,0000	|	9	14	20	20	20	15	20	22	19	24	20	18	17	21	20	19	20	21	23	22	20	
0,0913	2350,0000	|	9	15	20	21	20	16	20	20	20	24	23	18	18	21	21	17	20	14	23	21	20	
0,0010	2300,0000	|	8	17	23	21	17	18	15	22	20	24	20	18	15	21	19	21	15	21	18	22	24	
0,0497	2700,0000	|	6	14	20	21	16	22	20	21	20	23	20	18	18	21	20	21	15	14	22	22	20	
0,0586	2250,0000	|	9	15	15	22	20	19	23	21	20	23	23	14	19	21	16	20	23	14	23	21	20	
0,0813	6000,0000	|	9	16	21	23	19	21	19	20	19	24	20	16	19	24	20	19	19	14	23	18	15	
0,0355	3300,0000	|	7	14	20	22	14	23	20	23	20	23	23	17	20	17	17	22	17	18	20	15	23	
0,0792	4600,0000	|	7	15	23	21	16	21	20	21	20	23	20	15	17	18	20	20	19	21	23	15	20	
0,0550	4300,0000	|	8	19	22	20	15	20	19	20	20	23	23	17	17	14	20	20	18	21	23	18	20	
0,0500	900,0000	|	6	19	16	23	16	17	19	20	20	23	20	17	16	20	19	20	20	21	23	22	20	
0,0736	1200,0000	|	6	15	20	23	21	17	20	21	20	15	19	17	17	21	20	19	24	21	19	22	20	
0,0457	2300,0000	|	4	17	21	22	15	18	16	18	23	23	23	17	22	21	15	20	18	22	20	15	20	
