1560.713	4.68879355263
1559.794	4.68698939758
1559.04	4.68884519385
1558.187	4.69078792017
1557.433	4.69373214593
1556.613	4.69776013671
1555.858	4.70258517175
1555.038	4.6814534945
1554.153	4.6887948147
1553.398	4.69646314334
1552.578	4.70454328452
1551.758	4.68605356359
1550.971	4.72178996704
1550.02	4.70267329736
1549.397	4.73744436253
1548.61	4.7180298196
1547.822	4.72517164437
1547.002	4.73170213664
1546.182	4.71114760499
1545.395	4.71732560856
1544.608	4.72328571349
1543.788	4.72955697569
1543.001	4.73696628056
1542.214	4.74585731924
1541.426	4.7297630164
1540.639	4.74271097697
1539.852	4.75760674597
1538.966	4.77332921355
1538.278	4.78838829542
1537.425	4.80098052117
1536.638	4.80626150503
1535.883	4.78072061994
1535.096	4.77467561134
1534.342	4.76252943811
1533.587	4.72091179471
1532.8	4.73208956371
1532.013	4.71996751838
1531.226	4.68547701951
1530.438	4.68153332236
1529.651	4.67005843337
