0,00	20,5066	
0,1106	26,4655	
0,1077	26,4644	
0,1071	26,4629	
0,1065	26,4609	
0,1015	26,446	
0,1008	26,4443	
0,1001	26,4421	
0,0993	26,439	
0,0984	26,4348	
0,127	26,48	
0,0953	26,422	
0,0946	26,4182	
0,0911	26,4112	
0,0904	26,4096	
0,0897	26,4074	
0,0786	26,3651	
0,1177	26,4793	
0,1171	26,4774	
0,1165	26,475	
0,1158	26,4717	
0,041	26,2015	
0,0406	26,1953	
0,1057	26,4608	
0,1052	26,459	
0,1046	26,4566	
0,104	26,4534	
0,0977	26,432	
0,0971	26,4304	
0,0964	26,4282	
0,0956	26,4252	
0,0947	26,4211	
0,0794	26,3658	
0,0345	26,0639	
0,0433	26,2112	
0,0424	26,2093	
0,0418	26,2067	
0,0415	26,2025	
0,0373	26,1391	
0,0371	26,1363	
0,0369	26,1328	
0,0366	26,1282	
0,0362	26,1221	
0,0323	26,0419	
0,0321	26,0388	
0,0319	26,035	
0,0315	26,0299	
0,0311	26,0232	
0,0878	26,407	
0,0872	26,4055	
0,0866	26,4035	
0,0859	26,4008	
0,0852	26,397	
0,0825	26,3943	
0,0818	26,3926	
0,0811	26,3905	
0,0804	26,3875	
0,0795	26,3834	
0,0741	26,3649	
0,0734	26,3631	
0,0726	26,3608	
0,0717	26,3575	
0,0707	26,353	
0,06	26,309	
0,0659	26,3349	
0,0505	26,2862	
0,05	26,2843	
0,0498	26,2814	
0,0495	26,2776	
0,0491	26,2723	
0,0487	26,2657	
0,0127	25,3775	
0,0343	26,0605	
0,0341	26,0574	
0,0339	26,0536	
0,0336	26,0487	
0,0306	25,9769	
0,0304	25,9736	
0,0301	25,9695	
0,0298	25,964	
0,0279	25,9461	
0,0277	25,9431	
0,0275	25,9394	
0,0272	25,9344	
0,0268	25,9279	
0,0232	25,8311	
0,023	25,8278	
0,0227	25,8237	
0,0223	25,8182	
0,0219	25,811	
0,0128	25,4129	
0,0691	26,3464	
0,0685	26,3449	
0,0679	26,343	
0,0673	26,3402	
0,0666	26,3365	
0,0635	26,333	
0,0629	26,3314	
0,0622	26,3292	
0,0615	26,3263	
0,0607	26,3222	
0,0557	26,3052	
0,055	26,3035	
0,0542	26,3012	
0,0534	26,2979	
0,0524	26,2935	
0,0457	26,2594	
0,0455	26,2569	
0,0453	26,2537	
0,045	26,2494	
0,0447	26,2439	
0,0405	26,1837	
0,0403	26,1802	
0,04	26,1755	
0,0396	26,1694	
0,036	26,0948	
0,0357	26,0917	
0,0355	26,0879	
0,0352	26,0827	
0,0347	26,076	
0,0444	26,2214	
0,0442	26,2192	
0,044	26,2164	
0,0437	26,2126	
0,031	25,9784	
0,0301	25,9652	
0,0296	25,9577	
0,0385	26,1406	
0,0131	25,4553	
0,0219	25,7512	
0,0216	25,7454	
0,0178	25,6242	
0,0223	25,812	
0,0192	25,7233	
0,0189	25,7201	
0,0187	25,7161	
0,0183	25,7108	
0,0179	25,7038	
0,0258	25,8745	
0,0256	25,8722	
0,0254	25,8692	
0,0251	25,8652	
0,0248	25,8599	
0,0243	25,8532	
0,0106	25,3393	
0,0103	25,3347	
0,01	25,329	
0,0096	25,3215	
0,0146	25,5917	
0,0144	25,5882	
0,0141	25,5839	
0,0137	25,578	
0,0133	25,5704	
0,0048	25,1312	
0,0128	25,3839	
0,0095	25,2928	
0,0092	25,288	
0,0088	25,2816	
0,0004	24,6548	
0,0001	24,6481	
0,0029	24,9521	
0,0026	24,9478	
0,0023	24,9426	
0,0019	24,9357	
0,0061	25,1824	
0,0058	25,1792	
0,0056	25,1752	
0,0053	25,1699	
0,0049	25,1629	
0,0007	24,7054	
0,00	23,078	
0,00	23,1566	
0,00	24,1844	
0,0019	24,7629	
0,0016	24,7578	
0,0012	24,7511	
0,0047	24,9844	
0,0044	24,9793	
0,004	24,9725	
0,00	24,4664	
0,0011	24,7307	
0,0008	24,7251	
