4,3468	19,1467	
4,2237	19,7873	
3,9422	20,078	
3,9422	20,078	
3,9459	20,0728	
4,077	19,9105	
4,0926	20,3687	
3,7666	20,7043	
3,7666	20,7043	
3,771	20,6983	
3,4259	20,9882	
3,4259	20,9882	
3,4259	20,9882	
3,43	20,9829	
3,43	20,9829	
3,4342	20,9773	
3,9246	20,513	
3,6392	20,8251	
3,6392	20,8251	
3,643	20,8196	
3,7626	20,6433	
3,9567	20,8892	
3,5847	21,2709	
3,5847	21,2709	
3,5899	21,2641	
3,1956	21,5971	
3,1956	21,5971	
3,1956	21,5971	
3,2004	21,5911	
3,2004	21,5911	
3,2054	21,5846	
2,7642	21,8715	
2,7642	21,8715	
2,7642	21,8715	
2,7642	21,8715	
2,7687	21,8661	
2,7687	21,8661	
2,7687	21,8661	
2,7733	21,8604	
2,7733	21,8604	
2,7783	21,854	
3,7671	21,0552	
3,4389	21,4118	
3,4389	21,4118	
3,4434	21,4056	
3,0967	21,7147	
3,0967	21,7147	
3,0967	21,7147	
3,1009	21,7092	
3,1009	21,7092	
3,1053	21,7033	
3,30	21,5377	
3,406	21,3428	
3,8184	21,3484	
3,4004	21,7763	
3,4004	21,7763	
3,4063	21,7686	
2,9625	22,1457	
2,9625	22,1457	
2,9625	22,1457	
2,9681	22,1388	
2,9681	22,1388	
2,9739	22,1315	
2,4791	22,4594	
2,4791	22,4594	
2,4791	22,4594	
2,4791	22,4594	
2,4844	22,4532	
2,4844	22,4532	
2,4844	22,4532	
2,4897	22,4467	
2,4897	22,4467	
2,4956	22,4394	
1,9156	22,7204	
1,9156	22,7204	
1,9156	22,7204	
1,9156	22,7204	
1,9156	22,7204	
1,9206	22,7148	
1,9206	22,7148	
1,9206	22,7148	
1,9206	22,7148	
1,9256	22,709	
1,9256	22,709	
1,9256	22,709	
1,931	22,7026	
1,931	22,7026	
1,9369	22,6953	
3,6073	21,5362	
3,2357	21,9379	
3,2357	21,9379	
3,2409	21,9307	
2,8481	22,2825	
2,8481	22,2825	
2,8481	22,2825	
2,8531	22,2761	
2,8531	22,2761	
2,8581	22,2693	
2,4212	22,5731	
2,4212	22,5731	
2,4212	22,5731	
2,4212	22,5731	
2,4258	22,5674	
2,4258	22,5674	
2,4258	22,5674	
2,4305	22,5615	
2,4305	22,5615	
2,4357	22,5547	
3,08	22,0822	
2,7406	22,4032	
2,7406	22,4032	
2,7449	22,3974	
3,2071	21,8632	
2,9255	22,2151	
2,9255	22,2151	
2,9294	22,2091	
3,0205	21,9992	
3,6787	21,7478	
3,2159	22,2206	
3,2159	22,2206	
3,2226	22,2121	
2,7303	22,6329	
2,7303	22,6329	
2,7303	22,6329	
2,7366	22,6252	
2,7366	22,6252	
2,7432	22,617	
2,1961	22,9864	
2,1961	22,9864	
2,1961	22,9864	
2,1961	22,9864	
2,2022	22,9794	
2,2022	22,9794	
2,2022	22,9794	
2,2083	22,9721	
2,2083	22,9721	
2,2151	22,9637	
1,5789	23,2831	
1,5789	23,2831	
1,5789	23,2831	
1,5789	23,2831	
1,5789	23,2831	
1,5846	23,2767	
1,5846	23,2767	
1,5846	23,2767	
1,5846	23,2767	
1,5904	23,2701	
1,5904	23,2701	
1,5904	23,2701	
1,5967	23,2628	
1,5967	23,2628	
1,6035	23,2545	
0,839	23,5247	
0,839	23,5247	
0,839	23,5247	
0,839	23,5247	
0,839	23,5247	
0,839	23,5247	
0,8444	23,5189	
0,8444	23,5189	
0,8444	23,5189	
0,8444	23,5189	
0,8444	23,5189	
0,8498	23,513	
0,8498	23,513	
0,8498	23,513	
0,8498	23,513	
0,8556	23,5065	
0,8556	23,5065	
0,8556	23,5065	
0,8619	23,4992	
0,8619	23,4992	
0,8685	23,4915	
3,4469	21,9568	
3,0324	22,4027	
3,0324	22,4027	
3,0383	22,3947	
2,5998	22,789	
2,5998	22,789	
2,5998	22,789	
2,6055	22,7818	
2,6055	22,7818	
2,6113	22,7742	
2,1256	23,1178	
2,1256	23,1178	
2,1256	23,1178	
2,1256	23,1178	
2,131	23,1114	
2,131	23,1114	
2,131	23,1114	
2,1365	23,1046	
2,1365	23,1046	
2,1425	23,0969	
1,5772	23,3916	
1,5772	23,3916	
1,5772	23,3916	
1,5772	23,3916	
1,5772	23,3916	
1,5823	23,3858	
1,5823	23,3858	
1,5823	23,3858	
1,5823	23,3858	
1,5874	23,3798	
1,5874	23,3798	
1,5874	23,3798	
1,5929	23,373	
1,5929	23,373	
1,599	23,3654	
2,8598	22,5653	
2,478	22,927	
2,478	22,927	
2,483	22,9204	
2,0606	23,2327	
2,0606	23,2327	
2,0606	23,2327	
2,0654	23,2268	
2,0654	23,2268	
2,0702	23,2206	
3,0087	22,3225	
2,6882	22,717	
2,6882	22,717	
