[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (2,00)	5,21	7,63	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	3,47	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	0,04	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (2,00)	5,21	7,63	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	3,47	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	0,04	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (2,00)	5,21	7,63	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	3,47	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	0,71	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (2,00)	5,21	7,63	0,00], [(0,00) -11,98	23,00	11,02 (1,00)	4,87	4,23	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	0,02	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (2,00)	5,21	7,63	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	4,23	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,03	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (2,00)	5,21	7,63	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	4,23	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,03	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (2,00)	5,21	7,63	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	4,23	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	0,74	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (2,00)	5,21	7,63	0,00], [(0,00) -11,98	22,00	10,02 (0,00)	4,89	5,01	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	0,76	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (3,00)	4,80	3,44	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	0,80	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	3,44	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,82	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	3,44	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,82	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	3,44	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	0,05	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	3,44	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,83	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	3,44	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,83	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	3,44	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,83	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	3,44	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	0,06	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	3,44	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	0,06	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	3,44	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	0,69	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	0,83	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	0,83	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	0,83	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	0,83	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	0,07	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	0,07	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	0,07	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	0,68	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	0,68	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	3,44	0,00], [(0,00) -4,98	21,00	16,02 (0,00)	4,71	1,46	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (2,00)	4,82	4,20	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	0,04	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (1,00)	4,82	4,20	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,05	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (1,00)	4,82	4,20	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,05	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (1,00)	4,82	4,20	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	0,71	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,20	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,06	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,20	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,06	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,20	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,06	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,20	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	0,70	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,20	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	0,70	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	23,00	12,02 (0,00)	4,82	4,20	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	1,45	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	22,00	11,02 (1,00)	4,85	4,97	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	0,73	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	22,00	11,02 (0,00)	4,85	4,97	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,72	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	22,00	11,02 (0,00)	4,85	4,97	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,72	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	22,00	11,02 (0,00)	4,85	4,97	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	1,48	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (1,00)	5,21	7,63	0,00], [(0,00) -10,98	21,00	10,02 (0,00)	4,88	5,78	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	1,53	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (4,00)	4,76	3,42	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	0,83	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	3,42	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,84	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	3,42	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	0,84	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (3,00)	4,76	3,42	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	0,08	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	3,42	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,85	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	3,42	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,85	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	3,42	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	0,85	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	3,42	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	0,09	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	3,42	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	0,09	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (2,00)	4,76	3,42	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	0,66	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	0,09	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	0,09	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	23,00	18,02 (2,00)	4,66	0,09	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	0,65	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	22,00	17,02 (1,00)	4,68	0,65	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (1,00)	4,76	3,42	0,00], [(0,00) -4,98	21,00	16,02 (0,00)	4,71	1,44	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	0,86	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	0,10	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	0,10	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	0,10	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	0,10	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	0,64	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	0,64	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	0,64	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	1,43	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	1,43	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	24,00	14,02 (0,00)	4,76	3,42	0,00], [(0,00) -3,98	20,00	16,02 (0,00)	4,73	2,23	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	14,00	8,02 (0,00)	5,21	7,63	0,00], [(0,00) -9,98	23,00	13,02 (3,00)	4,78	4,18	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	0,06	0,00]]
