0,1115	24,6305	23,7007	
0,1156	24,5034	23,5987	
0,1208	24,3481	23,4732	
0,1275	24,1595	23,3196	
0,1352	23,9322	23,133	
0,107	24,7711	23,8318	
0,1087	24,7171	23,7886	
0,1109	24,6499	23,7347	
0,1137	24,5666	23,6677	
0,1171	24,4636	23,5845	
0,1214	24,337	23,4817	
0,1268	24,1822	23,3552	
0,1337	23,9942	23,2005	
0,1416	23,7677	23,0116	
0,1171	24,4466	23,6664	
0,1189	24,3962	23,6246	
0,1211	24,3334	23,5725	
0,1239	24,2555	23,5076	
0,1273	24,1592	23,427	
0,1316	24,0405	23,3274	
0,137	23,8951	23,2042	
0,1439	23,7181	23,0527	
0,1519	23,5042	22,8686	
0,1617	23,2481	22,6465	
0,1301	24,0696	23,4082	
0,1319	24,0231	23,3686	
0,1341	23,9653	23,3192	
0,1369	23,8934	23,2577	
0,1403	23,8043	23,1807	
0,1446	23,6944	23,0853	
0,15	23,5594	22,9677	
0,1569	23,3947	22,8236	
0,1649	23,195	22,648	
0,1748	22,955	22,4358	
0,1871	22,6695	22,1815	
0,1473	23,5951	23,0318	
0,1495	23,5425	22,9856	
0,1523	23,477	22,9279	
0,1557	23,3957	22,8562	
0,16	23,2952	22,7673	
0,1654	23,1714	22,6575	
0,1723	23,02	22,5227	
0,1803	22,8358	22,3581	
0,1903	22,6136	22,1586	
0,2026	22,3481	21,9187	
0,2179	22,0341	21,6334	
0,1018	24,9239	24,0416	
0,1035	24,8699	23,9978	
0,1056	24,8026	23,9432	
0,1082	24,7192	23,8752	
0,1115	24,6162	23,7909	
0,1157	24,4895	23,6868	
0,1208	24,3347	23,5587	
0,1275	24,1465	23,4021	
0,1352	23,9199	23,2118	
0,1035	24,8681	23,9964	
0,1052	24,8147	23,9531	
0,1073	24,7483	23,899	
0,11	24,6659	23,8317	
0,1133	24,5641	23,7482	
0,1174	24,4389	23,6451	
0,1225	24,2858	23,5182	
0,1293	24,0998	23,363	
0,137	23,8755	23,174	
0,1057	24,7987	23,9401	
0,1074	24,7461	23,8973	
0,1095	24,6807	23,8439	
0,1122	24,5996	23,7774	
0,1155	24,4994	23,695	
0,1196	24,376	23,5931	
0,1247	24,2251	23,4677	
0,1315	24,0415	23,3143	
0,1391	23,8201	23,1269	
0,1084	24,7127	23,87	
0,1101	24,6611	23,8279	
0,1122	24,597	23,7753	
0,1149	24,5174	23,7099	
0,1182	24,419	23,6287	
0,1223	24,2979	23,5283	
0,1274	24,1496	23,4048	
0,1342	23,9691	23,2535	
0,1419	23,7513	23,0682	
0,1118	24,6065	23,7831	
0,1135	24,5562	23,7418	
0,1156	24,4936	23,6903	
0,1183	24,4158	23,6261	
0,1216	24,3197	23,5465	
0,1257	24,2013	23,448	
0,1308	24,0561	23,3266	
0,1376	23,8795	23,1775	
0,1453	23,666	22,9952	
0,117	24,4498	23,6726	
0,1188	24,3996	23,6309	
0,121	24,337	23,5789	
0,1237	24,2594	23,5142	
0,1272	24,1633	23,4338	
0,1314	24,045	23,3343	
0,1368	23,90	23,2114	
0,1437	23,7234	23,0603	
0,1517	23,5101	22,8765	
0,1272	24,1467	23,5121	
0,129	24,0996	23,4718	
0,1312	24,041	23,4214	
0,1339	23,968	23,3581	
0,1374	23,8777	23,2795	
0,1417	23,7663	23,1823	
0,1471	23,6296	23,0625	
0,154	23,4627	22,9157	
0,162	23,2606	22,737	
0,1719	23,0178	22,5212	
0,1402	23,7926	23,2601	
0,1419	23,749	23,2215	
0,1442	23,6946	23,1734	
0,1469	23,627	23,1133	
0,1504	23,5431	23,0387	
0,1547	23,4394	22,9463	
0,1601	23,3119	22,8323	
0,167	23,156	22,6924	
0,175	22,9666	22,5218	
0,1849	22,7385	22,3154	
0,1972	22,4662	22,0676	
0,1574	23,3442	22,8931	
0,1596	23,2945	22,8482	
0,1624	23,2325	22,7923	
0,1658	23,1556	22,7227	
0,1701	23,0603	22,6364	
0,1755	22,9429	22,5298	
0,1825	22,799	22,3987	
0,1905	22,6237	22,2385	
0,2004	22,4117	22,0441	
0,2127	22,1576	21,8102	
0,228	21,8565	21,5314	
0,1787	22,8378	22,4524	
0,1815	22,7818	22,4011	
0,1849	22,7122	22,3372	
0,1892	22,6258	22,2579	
0,1947	22,5191	22,1598	
0,2016	22,3879	22,0389	
0,2097	22,2275	21,8907	
0,2196	22,033	21,7103	
0,232	21,7988	21,4925	
0,2473	21,5198	21,232	
0,2665	21,1911	20,9236	
0,1146	24,5111	23,768	
0,1163	24,4618	23,7269	
0,1184	24,4005	23,6755	
0,1211	24,3244	23,6115	
0,1244	24,2302	23,5321	
0,1285	24,1141	23,4339	
0,1336	23,9718	23,3129	
0,1404	23,7984	23,164	
0,1481	23,5887	22,9823	
0,1163	24,4601	23,7255	
0,118	24,4115	23,6847	
0,1202	24,3509	23,6338	
0,1228	24,2756	23,5704	
0,1261	24,1824	23,4918	
0,1302	24,0676	23,3944	
0,1354	23,9268	23,2745	
0,1421	23,7551	23,1266	
0,1498	23,5475	22,9464	
0,1185	24,3967	23,6724	
0,1202	24,3488	23,6321	
0,1223	24,289	23,5818	
0,125	24,2148	23,5192	
0,1283	24,1229	23,4414	
0,1324	24,0096	23,3452	
0,1376	23,8706	23,2265	
0,1443	23,7011	23,0799	
0,152	23,496	22,9016	
0,1212	24,3181	23,6063	
0,1229	24,271	23,5666	
0,1251	24,2123	23,5171	
0,1277	24,1393	23,4554	
0,131	24,049	23,3787	
0,1351	23,9376	23,2839	
0,1403	23,8009	23,1663	
0,1471	23,634	23,0217	
0,1547	23,4319	22,8457	
0,1246	24,2208	23,5243	
0,1263	24,1747	23,4853	
0,1285	24,1173	23,4367	
0,1311	24,0459	23,3761	
0,1344	23,9575	23,3009	
0,1385	23,8484	23,2073	
0,1437	23,7144	23,0914	
0,1505	23,5507	22,9493	
0,1581	23,3524	22,7761	
0,1299	24,0764	23,4197	
0,1316	24,0302	23,3803	
0,1338	23,9726	23,3311	
0,1366	23,9011	23,2697	
0,14	23,8124	23,193	
0,1443	23,7031	23,098	
0,1497	23,5687	22,9809	
0,1567	23,4047	22,8373	
0,1646	23,2059	22,6623	
0,1401	23,7967	23,2659	
0,1419	23,7531	23,2274	
0,1441	23,6989	23,1792	
0,1468	23,6314	23,1193	
0,1503	23,5476	23,0448	
0,1546	23,4442	22,9525	
0,16	23,3169	22,8387	
0,1669	23,1612	22,699	
0,1749	22,9722	22,5287	
0,1848	22,7444	22,3225	
0,1531	23,4679	23,0256	
0,1549	23,4273	22,989	
0,1571	23,3768	22,9432	
0,1599	23,3138	22,8862	
0,1633	23,2356	22,8153	
0,1676	23,1388	22,7274	
0,173	23,0196	22,6188	
0,18	22,8735	22,4854	
0,188	22,6956	22,3224	
0,1979	22,4806	22,1247	
0,2102	22,2233	21,8871	
0,1703	23,0488	22,6756	
0,1725	23,0022	22,6329	
0,1753	22,9442	22,5796	
0,1788	22,8721	22,5132	
0,1831	22,7827	22,4309	
0,1885	22,6724	22,329	
0,1955	22,5368	22,2036	
0,2035	22,3714	22,0502	
0,2134	22,1708	21,8636	
0,2258	21,9299	21,6387	
0,2411	21,6432	21,3701	
0,1917	22,5719	22,2535	
0,1944	22,5191	22,2044	
0,1979	22,4535	22,1433	
0,2022	22,3719	22,0674	
0,2077	22,2711	21,9733	
0,2147	22,1469	21,8572	
0,2227	21,9949	21,7149	
0,2327	21,8101	21,5413	
0,2451	21,5871	21,3314	
0,2605	21,3207	21,0798	
0,2796	21,0058	20,7813	
0,2182	22,0367	21,7638	
0,2217	21,9777	21,7084	
0,226	21,9043	21,6393	
0,2315	21,8133	21,5537	
0,2385	21,701	21,4478	
0,2465	21,5631	21,3176	
0,2566	21,3948	21,1584	
0,269	21,191	20,9652	
0,2844	20,9463	20,7325	
0,3037	20,6556	20,4554	
0,3277	20,3142	20,1288	
0,1315	23,9956	23,3691	
0,1332	23,9518	23,3315	
0,1353	23,8973	23,2845	
0,138	23,8294	23,226	
0,1413	23,7452	23,1532	
0,1454	23,6411	23,0624	
0,1506	23,5132	22,9503	
0,1574	23,3567	22,8125	
0,1651	23,1668	22,6445	
0,1337	23,9385	23,32	
0,1354	23,8953	23,2829	
0,1375	23,8414	23,2364	
0,1402	23,7744	23,1785	
0,1435	23,6912	23,1063	
0,1476	23,5884	23,0163	
0,1528	23,462	22,9053	
0,1595	23,3074	22,769	
0,1672	23,1195	22,6026	
0,1364	23,8675	23,2589	
0,1381	23,825	23,2223	
0,1402	23,7719	23,1764	
0,1429	23,7059	23,1192	
0,1462	23,6241	23,0476	
0,1503	23,5229	22,9588	
0,1555	23,3983	22,8492	
0,1623	23,2459	22,7146	
0,17	23,0606	22,5503	
0,1398	23,7795	23,183	
0,1415	23,7378	23,147	
0,1436	23,6858	23,1016	
0,1463	23,6211	23,045	
0,1496	23,5408	22,9746	
0,1537	23,4415	22,8873	
0,1589	23,3192	22,7795	
0,1657	23,1695	22,647	
0,1734	22,9873	22,4851	
0,1451	23,6481	23,0852	
0,1468	23,6061	23,0483	
0,1491	23,5538	23,0023	
0,1518	23,4887	22,9449	
0,1553	23,4079	22,8735	
0,1596	23,308	22,7851	
0,165	23,185	22,6759	
0,1719	23,0344	22,5417	
0,1799	22,8513	22,3778	
0,1553	23,3932	22,9407	
0,1571	23,3535	22,9049	
0,1593	23,3039	22,8601	
0,1621	23,2421	22,8043	
0,1655	23,1654	22,7349	
0,1698	23,0704	22,6488	
0,1753	22,9534	22,5424	
0,1822	22,8098	22,4116	
0,1902	22,6349	22,2518	
0,2002	22,4234	22,0578	
0,1683	23,0917	22,7163	
0,1701	23,0545	22,6822	
0,1723	23,008	22,6395	
0,1751	22,95	22,5862	
0,1786	22,878	22,5199	
0,1829	22,7886	22,4376	
0,1883	22,6784	22,3358	
0,1953	22,543	22,2105	
0,2033	22,3776	22,0571	
0,2133	22,1772	21,8707	
0,2256	21,9364	21,6459	
0,1856	22,7046	22,3883	
0,1878	22,6615	22,3482	
0,1906	22,6078	22,2982	
0,1941	22,5409	22,2359	
0,1984	22,4579	22,1585	
0,2039	22,3553	22,0626	
0,2108	22,229	21,9444	
0,2189	22,0745	21,7995	
0,2288	21,8866	21,623	
0,2412	21,6602	21,4096	
0,2566	21,39	21,1541	
0,207	22,2606	21,9903	
0,2098	22,2114	21,9441	
0,2133	22,1501	21,8864	
0,2176	22,0739	21,8147	
0,2231	21,9796	21,7258	
0,2301	21,8632	21,6159	
0,2381	21,7205	21,4809	
0,2481	21,5465	21,3161	
0,2606	21,336	21,1163	
0,276	21,0838	20,8762	
0,2952	20,7847	20,5906	
0,2336	21,7581	21,5258	
0,2371	21,7027	21,4732	
0,2414	21,6337	21,4078	
0,2469	21,548	21,3264	
0,2539	21,4421	21,2257	
0,262	21,3119	21,1018	
0,2721	21,1527	20,9499	
0,2845	20,9594	20,7653	
0,30	20,7268	20,5426	
0,3193	20,4496	20,2765	
0,3434	20,123	19,9622	
0,2667	21,1973	20,9976	
0,271	21,1355	20,9387	
0,2766	21,0588	20,8653	
0,2836	20,9637	20,7743	
0,2917	20,8464	20,662	
0,3018	20,7026	20,524	
0,3143	20,5272	20,3556	
0,3299	20,3153	20,1517	
0,3493	20,0615	19,9069	
0,3735	19,7607	19,6163	
0,4038	19,4085	19,2753	
0,0789	25,7671	24,5742	
0,0806	25,7015	24,5247	
0,0827	25,6202	24,4631	
0,0854	25,5196	24,3865	
0,0887	25,396	24,2917	
0,0928	25,2448	24,175	
0,0979	25,061	24,0319	
0,1047	24,8395	23,8575	
0,1123	24,5747	23,6467	
0,0806	25,7007	24,5242	
0,0823	25,6361	24,4752	
0,0844	25,556	24,4142	
0,0871	25,4569	24,3385	
0,0904	25,335	24,2448	
0,0945	25,1859	24,1293	
0,0996	25,0045	23,9877	
0,1064	24,7857	23,815	
0,114	24,5241	23,6062	
0,0827	25,6184	24,4618	
0,0844	25,555	24,4136	
0,0866	25,4763	24,3534	
0,0892	25,379	24,2788	
0,0925	25,2593	24,1863	
0,0966	25,1127	24,0723	
0,1017	24,9343	23,9325	
0,1085	24,7189	23,762	
0,1162	24,4611	23,5557	
0,0854	25,5168	24,3844	
0,0871	25,4548	24,337	
0,0892	25,3779	24,2779	
0,0919	25,2828	24,2045	
0,0952	25,1656	24,1136	
0,0993	25,0221	24,0015	
0,1044	24,8473	23,8639	
0,1112	24,6361	23,696	
0,1188	24,383	23,4927	
0,0887	25,3918	24,2887	
0,0904	25,3316	24,2423	
0,0925	25,2568	24,1845	
0,0952	25,1642	24,1126	
0,0985	25,0502	24,0236	
0,1026	24,9103	23,9137	
0,1077	24,7399	23,7788	
0,1145	24,5337	23,6141	
0,1221	24,2864	23,4145	
0,0933	25,2247	24,1693	
0,095	25,1658	24,1235	
0,0972	25,0926	24,0663	
0,0999	25,002	23,9952	
0,1032	24,8903	23,9071	
0,1074	24,7532	23,7984	
0,1127	24,5861	23,6648	
0,1195	24,3837	23,5017	
0,1273	24,1407	23,3039	
0,1032	24,8717	23,9993	
0,105	24,8171	23,955	
0,1071	24,7492	23,8997	
0,1099	24,6651	23,831	
0,1132	24,5611	23,7457	
0,1174	24,4333	23,6404	
